#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=6.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(6)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   5.0000        5.0000e+14    6.41401179e-28     
   5.0000        1.0000e+15    6.47128543e-28     
   5.0000        2.0000e+15    6.54694154e-28     
   5.0000        5.0000e+15    6.69731060e-28     
   5.0000        1.0000e+16    6.88242157e-28     
   5.0000        2.0000e+16    7.17112082e-28     
   5.0000        5.0000e+16    7.74157656e-28     
   5.0000        1.0000e+17    8.25964724e-28     
   5.0000        2.0000e+17    8.75955733e-28     
   5.0000        5.0000e+17    9.29323672e-28     
   5.0000        1.0000e+18    9.57990415e-28     
   5.0000        2.0000e+18    9.77901788e-28     
   5.0000        5.0000e+18    9.94326673e-28     
   5.0000        1.0000e+19    1.00165819e-27     
   5.0000        2.0000e+19    1.00625666e-27     
   5.0000        5.0000e+19    1.00979142e-27     
   5.0000        1.0000e+20    1.01127461e-27     
   5.0000        2.0000e+20    1.01214651e-27     
   5.0000        5.0000e+20    1.01278583e-27     
   5.0000        1.0000e+21    1.01306558e-27     
   5.0000        2.0000e+21    1.01324269e-27     
   7.0000        1.0000e+14    4.11842196e-28     
   7.0000        2.0000e+14    4.13634309e-28     
   7.0000        5.0000e+14    4.16577832e-28     
   7.0000        1.0000e+15    4.19405574e-28     
   7.0000        2.0000e+15    4.23023160e-28     
   7.0000        5.0000e+15    4.29951172e-28     
   7.0000        1.0000e+16    4.38256171e-28     
   7.0000        2.0000e+16    4.51058063e-28     
   7.0000        5.0000e+16    4.76211629e-28     
   7.0000        1.0000e+17    4.98966240e-28     
   7.0000        2.0000e+17    5.20827002e-28     
   7.0000        5.0000e+17    5.44008814e-28     
   7.0000        1.0000e+18    5.56363450e-28     
   7.0000        2.0000e+18    5.64883090e-28     
   7.0000        5.0000e+18    5.71849989e-28     
   7.0000        1.0000e+19    5.74935039e-28     
   7.0000        2.0000e+19    5.76858746e-28     
   7.0000        5.0000e+19    5.78324586e-28     
   7.0000        1.0000e+20    5.78933920e-28     
   7.0000        2.0000e+20    5.79291298e-28     
   7.0000        5.0000e+20    5.79554104e-28     
   7.0000        1.0000e+21    5.79668378e-28     
   7.0000        2.0000e+21    5.79739292e-28     
   10.0000       1.0000e+14    2.58142687e-28     
   10.0000       2.0000e+14    2.59062527e-28     
   10.0000       5.0000e+14    2.60526040e-28     
   10.0000       1.0000e+15    2.61876357e-28     
   10.0000       2.0000e+15    2.63529654e-28     
   10.0000       5.0000e+15    2.66519203e-28     
   10.0000       1.0000e+16    2.69943682e-28     
   10.0000       2.0000e+16    2.75124062e-28     
   10.0000       5.0000e+16    2.85271846e-28     
   10.0000       1.0000e+17    2.94465160e-28     
   10.0000       2.0000e+17    3.03274496e-28     
   10.0000       5.0000e+17    3.12529657e-28     
   10.0000       1.0000e+18    3.17391705e-28     
   10.0000       2.0000e+18    3.20692830e-28     
   10.0000       5.0000e+18    3.23341030e-28     
   10.0000       1.0000e+19    3.24490881e-28     
   10.0000       2.0000e+19    3.25195678e-28     
   10.0000       5.0000e+19    3.25722149e-28     
   10.0000       1.0000e+20    3.25937405e-28     
   10.0000       2.0000e+20    3.26062773e-28     
   10.0000       5.0000e+20    3.26154549e-28     
   10.0000       1.0000e+21    3.26193965e-28     
   10.0000       2.0000e+21    3.26217978e-28     
   15.0000       1.0000e+14    1.50804728e-28     
   15.0000       2.0000e+14    1.51240804e-28     
   15.0000       5.0000e+14    1.51911357e-28     
   15.0000       1.0000e+15    1.52501060e-28     
   15.0000       2.0000e+15    1.53181967e-28     
   15.0000       5.0000e+15    1.54308521e-28     
   15.0000       1.0000e+16    1.55495896e-28     
   15.0000       2.0000e+16    1.57222384e-28     
   15.0000       5.0000e+16    1.60580044e-28     
   15.0000       1.0000e+17    1.63631520e-28     
   15.0000       2.0000e+17    1.66536168e-28     
   15.0000       5.0000e+17    1.69513175e-28     
   15.0000       1.0000e+18    1.71013678e-28     
   15.0000       2.0000e+18    1.71984090e-28     
   15.0000       5.0000e+18    1.72712998e-28     
   15.0000       1.0000e+19    1.73005798e-28     
   15.0000       2.0000e+19    1.73171837e-28     
   15.0000       5.0000e+19    1.73284656e-28     
   15.0000       1.0000e+20    1.73326913e-28     
   15.0000       2.0000e+20    1.73350080e-28     
   15.0000       5.0000e+20    1.73365878e-28     
   15.0000       1.0000e+21    1.73372130e-28     
   15.0000       2.0000e+21    1.73375719e-28     
   20.0000       1.0000e+14    1.00941337e-28     
   20.0000       2.0000e+14    1.01205264e-28     
   20.0000       5.0000e+14    1.01602317e-28     
   20.0000       1.0000e+15    1.01940053e-28     
   20.0000       2.0000e+15    1.02312821e-28     
   20.0000       5.0000e+15    1.02882358e-28     
   20.0000       1.0000e+16    1.03430203e-28     
   20.0000       2.0000e+16    1.04184795e-28     
   20.0000       5.0000e+16    1.05626233e-28     
   20.0000       1.0000e+17    1.06930883e-28     
   20.0000       2.0000e+17    1.08151682e-28     
   20.0000       5.0000e+17    1.09343442e-28     
   20.0000       1.0000e+18    1.09894405e-28     
   20.0000       2.0000e+18    1.10211586e-28     
   20.0000       5.0000e+18    1.10407104e-28     
   20.0000       1.0000e+19    1.10463413e-28     
   20.0000       2.0000e+19    1.10481627e-28     
   20.0000       5.0000e+19    1.10481472e-28     
   20.0000       1.0000e+20    1.10476470e-28     
   20.0000       2.0000e+20    1.10471547e-28     
   20.0000       5.0000e+20    1.10466259e-28     
   20.0000       1.0000e+21    1.10463285e-28     
   20.0000       2.0000e+21    1.10461234e-28     
   30.0000       1.0000e+14    5.73250980e-29     
   30.0000       2.0000e+14    5.74557151e-29     
   30.0000       5.0000e+14    5.76473594e-29     
   30.0000       1.0000e+15    5.78038224e-29     
   30.0000       2.0000e+15    5.79662401e-29     
   30.0000       5.0000e+15    5.81844312e-29     
   30.0000       1.0000e+16    5.83570106e-29     
   30.0000       2.0000e+16    5.85589120e-29     
   30.0000       5.0000e+16    5.89110541e-29     
   30.0000       1.0000e+17    5.92137730e-29     
   30.0000       2.0000e+17    5.94690057e-29     
   30.0000       5.0000e+17    5.96508233e-29     
   30.0000       1.0000e+18    5.96775297e-29     
   30.0000       2.0000e+18    5.96441463e-29     
   30.0000       5.0000e+18    5.95631805e-29     
   30.0000       1.0000e+19    5.95012906e-29     
   30.0000       2.0000e+19    5.94480497e-29     
   30.0000       5.0000e+19    5.93949861e-29     
   30.0000       1.0000e+20    5.93682243e-29     
   30.0000       2.0000e+20    5.93504293e-29     
   30.0000       5.0000e+20    5.93355112e-29     
   30.0000       1.0000e+21    5.93283408e-29     
   30.0000       2.0000e+21    5.93237314e-29     
   50.0000       1.0000e+14    2.75279250e-29     
   50.0000       2.0000e+14    2.75838438e-29     
   50.0000       5.0000e+14    2.76642973e-29     
   50.0000       1.0000e+15    2.77277207e-29     
   50.0000       2.0000e+15    2.77897965e-29     
   50.0000       5.0000e+15    2.78612197e-29     
   50.0000       1.0000e+16    2.78999440e-29     
   50.0000       2.0000e+16    2.79224757e-29     
   50.0000       5.0000e+16    2.79300885e-29     
   50.0000       1.0000e+17    2.79153029e-29     
   50.0000       2.0000e+17    2.78705551e-29     
   50.0000       5.0000e+17    2.77591111e-29     
   50.0000       1.0000e+18    2.76508320e-29     
   50.0000       2.0000e+18    2.75405645e-29     
   50.0000       5.0000e+18    2.74127469e-29     
   50.0000       1.0000e+19    2.73374589e-29     
   50.0000       2.0000e+19    2.72799882e-29     
   50.0000       5.0000e+19    2.72268030e-29     
   50.0000       1.0000e+20    2.72008391e-29     
   50.0000       2.0000e+20    2.71837918e-29     
   50.0000       5.0000e+20    2.71696532e-29     
   50.0000       1.0000e+21    2.71628860e-29     
   50.0000       2.0000e+21    2.71585235e-29     
