#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=3.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.0000        1.0000e+14    7.31526486e-28     
   1.0000        2.0000e+14    7.31373997e-28     
   1.0000        5.0000e+14    7.31117070e-28     
   1.0000        1.0000e+15    7.30868448e-28     
   1.0000        2.0000e+15    7.30557580e-28     
   1.0000        5.0000e+15    7.30014238e-28     
   1.0000        1.0000e+16    7.29459704e-28     
   1.0000        2.0000e+16    7.28721782e-28     
   1.0000        5.0000e+16    7.27306485e-28     
   1.0000        1.0000e+17    7.25696538e-28     
   1.0000        2.0000e+17    7.23305326e-28     
   1.0000        5.0000e+17    7.18001076e-28     
   1.0000        1.0000e+18    7.10995170e-28     
   1.0000        2.0000e+18    6.99121682e-28     
   1.0000        5.0000e+18    6.69326208e-28     
   1.0000        1.0000e+19    6.28335256e-28     
   1.0000        2.0000e+19    5.64203386e-28     
   1.0000        5.0000e+19    4.45179496e-28     
   1.0000        1.0000e+20    3.47676902e-28     
   1.0000        2.0000e+20    2.64916287e-28     
   1.0000        5.0000e+20    1.89123313e-28     
   1.0000        1.0000e+21    1.49780417e-28     
   1.0000        2.0000e+21    1.16473456e-28     
   1.5000        1.0000e+14    3.65642233e-26     
   1.5000        2.0000e+14    3.65511656e-26     
   1.5000        5.0000e+14    3.65291936e-26     
   1.5000        1.0000e+15    3.65079666e-26     
