#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=16.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(16)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.5000        1.0000e+18    4.28561028e-26     
   1.5000        2.0000e+18    4.28677045e-26     
   1.5000        5.0000e+18    4.28763807e-26     
   1.5000        1.0000e+19    4.28800251e-26     
   1.5000        2.0000e+19    4.28822261e-26     
   1.5000        5.0000e+19    4.28838880e-26     
   1.5000        1.0000e+20    4.28846044e-26     
   1.5000        2.0000e+20    4.28850377e-26     
   1.5000        5.0000e+20    4.28853525e-26     
   1.5000        1.0000e+21    4.28854890e-26     
   1.5000        2.0000e+21    4.28855845e-26     
   2.0000        1.0000e+14    2.04063719e-26     
   2.0000        2.0000e+14    2.20221350e-26     
   2.0000        5.0000e+14    2.37089047e-26     
   2.0000        1.0000e+15    2.46137335e-26     
   2.0000        2.0000e+15    2.52467752e-26     
   2.0000        5.0000e+15    2.57753718e-26     
   2.0000        1.0000e+16    2.60164840e-26     
   2.0000        2.0000e+16    2.61697507e-26     
   2.0000        5.0000e+16    2.62881505e-26     
   2.0000        1.0000e+17    2.63390760e-26     
   2.0000        2.0000e+17    2.63703051e-26     
   2.0000        5.0000e+17    2.63937189e-26     
   2.0000        1.0000e+18    2.64035550e-26     
   2.0000        2.0000e+18    2.64094999e-26     
   2.0000        5.0000e+18    2.64139168e-26     
   2.0000        1.0000e+19    2.64157546e-26     
   2.0000        2.0000e+19    2.64168582e-26     
   2.0000        5.0000e+19    2.64176849e-26     
   2.0000        1.0000e+20    2.64180342e-26     
   2.0000        2.0000e+20    2.64182410e-26     
   2.0000        5.0000e+20    2.64183899e-26     
   2.0000        1.0000e+21    2.64184546e-26     
   2.0000        2.0000e+21    2.64184986e-26     
   3.0000        1.0000e+14    1.09820485e-26     
   3.0000        2.0000e+14    1.17193094e-26     
   3.0000        5.0000e+14    1.24804021e-26     
   3.0000        1.0000e+15    1.28839737e-26     
   3.0000        2.0000e+15    1.31635523e-26     
   3.0000        5.0000e+15    1.33944131e-26     
   3.0000        1.0000e+16    1.34985112e-26     
   3.0000        2.0000e+16    1.35640606e-26     
   3.0000        5.0000e+16    1.36141806e-26     
   3.0000        1.0000e+17    1.36355176e-26     
   3.0000        2.0000e+17    1.36484960e-26     
   3.0000        5.0000e+17    1.36581422e-26     
   3.0000        1.0000e+18    1.36621583e-26     
   3.0000        2.0000e+18    1.36645692e-26     
   3.0000        5.0000e+18    1.36663447e-26     
   3.0000        1.0000e+19    1.36670758e-26     
   3.0000        2.0000e+19    1.36675121e-26     
   3.0000        5.0000e+19    1.36678356e-26     
   3.0000        1.0000e+20    1.36679691e-26     
   3.0000        2.0000e+20    1.36680468e-26     
   3.0000        5.0000e+20    1.36681025e-26     
   3.0000        1.0000e+21    1.36681266e-26     
   3.0000        2.0000e+21    1.36681424e-26     
   5.0000        1.0000e+14    5.03255232e-27     
   5.0000        2.0000e+14    5.32404304e-27     
   5.0000        5.0000e+14    5.62321500e-27     
   5.0000        1.0000e+15    5.78032843e-27     
   5.0000        2.0000e+15    5.88800869e-27     
   5.0000        5.0000e+15    5.97565469e-27     
   5.0000        1.0000e+16    6.01451258e-27     
   5.0000        2.0000e+16    6.03860744e-27     
   5.0000        5.0000e+16    6.05669887e-27     
   5.0000        1.0000e+17    6.06425168e-27     
   5.0000        2.0000e+17    6.06877138e-27     
   5.0000        5.0000e+17    6.07207080e-27     
   5.0000        1.0000e+18    6.07341977e-27     
   5.0000        2.0000e+18    6.07421828e-27     
   5.0000        5.0000e+18    6.07479697e-27     
   5.0000        1.0000e+19    6.07503163e-27     
   5.0000        2.0000e+19    6.07517032e-27     
   5.0000        5.0000e+19    6.07527153e-27     
   5.0000        1.0000e+20    6.07531240e-27     
   5.0000        2.0000e+20    6.07533592e-27     
   5.0000        5.0000e+20    6.07535281e-27     
   5.0000        1.0000e+21    6.07536005e-27     
   5.0000        2.0000e+21    6.07536457e-27     
   7.0000        1.0000e+14    3.01510682e-27     
   7.0000        2.0000e+14    3.17890982e-27     
   7.0000        5.0000e+14    3.34734501e-27     
   7.0000        1.0000e+15    3.43560071e-27     
   7.0000        2.0000e+15    3.49579300e-27     
   7.0000        5.0000e+15    3.54438083e-27     
   7.0000        1.0000e+16    3.56568089e-27     
   7.0000        2.0000e+16    3.57873902e-27     
   7.0000        5.0000e+16    3.58840081e-27     
   7.0000        1.0000e+17    3.59236599e-27     
   7.0000        2.0000e+17    3.59470253e-27     
   7.0000        5.0000e+17    3.59637751e-27     
   7.0000        1.0000e+18    3.59704915e-27     
   7.0000        2.0000e+18    3.59744031e-27     
   7.0000        5.0000e+18    3.59771873e-27     
   7.0000        1.0000e+19    3.59782971e-27     
   7.0000        2.0000e+19    3.59789443e-27     
   7.0000        5.0000e+19    3.59794091e-27     
   7.0000        1.0000e+20    3.59795940e-27     
   7.0000        2.0000e+20    3.59796996e-27     
   7.0000        5.0000e+20    3.59797752e-27     
   7.0000        1.0000e+21    3.59798073e-27     
   7.0000        2.0000e+21    3.59798268e-27     
   10.0000       1.0000e+14    1.75596826e-27     
   10.0000       2.0000e+14    1.84685334e-27     
   10.0000       5.0000e+14    1.94098615e-27     
   10.0000       1.0000e+15    1.99039717e-27     
   10.0000       2.0000e+15    2.02401314e-27     
   10.0000       5.0000e+15    2.05097097e-27     
   10.0000       1.0000e+16    2.06266535e-27     
   10.0000       2.0000e+16    2.06975077e-27     
   10.0000       5.0000e+16    2.07490780e-27     
   10.0000       1.0000e+17    2.07698081e-27     
   10.0000       2.0000e+17    2.07817802e-27     
   10.0000       5.0000e+17    2.07901463e-27     
   10.0000       1.0000e+18    2.07934034e-27     
   10.0000       2.0000e+18    2.07952505e-27     
   10.0000       5.0000e+18    2.07965249e-27     
   10.0000       1.0000e+19    2.07970167e-27     
   10.0000       2.0000e+19    2.07972957e-27     
   10.0000       5.0000e+19    2.07974898e-27     
   10.0000       1.0000e+20    2.07975649e-27     
   10.0000       2.0000e+20    2.07976071e-27     
   10.0000       5.0000e+20    2.07976369e-27     
   10.0000       1.0000e+21    2.07976492e-27     
   10.0000       2.0000e+21    2.07976565e-27     
   15.0000       1.0000e+14    9.56853420e-28     
   15.0000       2.0000e+14    1.00383923e-27     
   15.0000       5.0000e+14    1.05321082e-27     
   15.0000       1.0000e+15    1.07931675e-27     
   15.0000       2.0000e+15    1.09709341e-27     
   15.0000       5.0000e+15    1.11129215e-27     
   15.0000       1.0000e+16    1.11739576e-27     
   15.0000       2.0000e+16    1.12105065e-27     
   15.0000       5.0000e+16    1.12366340e-27     
   15.0000       1.0000e+17    1.12468810e-27     
   15.0000       2.0000e+17    1.12526471e-27     
   15.0000       5.0000e+17    1.12565343e-27     
   15.0000       1.0000e+18    1.12579795e-27     
   15.0000       2.0000e+18    1.12587621e-27     
   15.0000       5.0000e+18    1.12592704e-27     
   15.0000       1.0000e+19    1.12594530e-27     
   15.0000       2.0000e+19    1.12595495e-27     
   15.0000       5.0000e+19    1.12596109e-27     
   15.0000       1.0000e+20    1.12596327e-27     
   15.0000       2.0000e+20    1.12596441e-27     
   15.0000       5.0000e+20    1.12596515e-27     
   15.0000       1.0000e+21    1.12596543e-27     
   15.0000       2.0000e+21    1.12596558e-27     
   20.0000       1.0000e+14    6.17293634e-28     
   20.0000       2.0000e+14    6.47422175e-28     
   20.0000       5.0000e+14    6.79515606e-28     
   20.0000       1.0000e+15    6.96623338e-28     
   20.0000       2.0000e+15    7.08304864e-28     
   20.0000       5.0000e+15    7.17628930e-28     
   20.0000       1.0000e+16    7.21619515e-28     
   20.0000       2.0000e+16    7.23992853e-28     
   20.0000       5.0000e+16    7.25670002e-28     
   20.0000       1.0000e+17    7.26316513e-28     
   20.0000       2.0000e+17    7.26673210e-28     
   20.0000       5.0000e+17    7.26906610e-28     
   20.0000       1.0000e+18    7.26989787e-28     
   20.0000       2.0000e+18    7.27032715e-28     
   20.0000       5.0000e+18    7.27058668e-28     
   20.0000       1.0000e+19    7.27067078e-28     
   20.0000       2.0000e+19    7.27071006e-28     
   20.0000       5.0000e+19    7.27073050e-28     
   20.0000       1.0000e+20    7.27073592e-28     
   20.0000       2.0000e+20    7.27073793e-28     
   20.0000       5.0000e+20    7.27073847e-28     
   20.0000       1.0000e+21    7.27073829e-28     
   20.0000       2.0000e+21    7.27073804e-28     
   30.0000       1.0000e+14    3.35112677e-28     
   30.0000       2.0000e+14    3.51128825e-28     
   30.0000       5.0000e+14    3.68601693e-28     
   30.0000       1.0000e+15    3.78061074e-28     
   30.0000       2.0000e+15    3.84565219e-28     
   30.0000       5.0000e+15    3.89768685e-28     
   30.0000       1.0000e+16    3.91989302e-28     
   30.0000       2.0000e+16    3.93300901e-28     
   30.0000       5.0000e+16    3.94215454e-28     
   30.0000       1.0000e+17    3.94560388e-28     
   30.0000       2.0000e+17    3.94745637e-28     
   30.0000       5.0000e+17    3.94861595e-28     
   30.0000       1.0000e+18    3.94900090e-28     
   30.0000       2.0000e+18    3.94918202e-28     
   30.0000       5.0000e+18    3.94927419e-28     
   30.0000       1.0000e+19    3.94929513e-28     
   30.0000       2.0000e+19    3.94929921e-28     
   30.0000       5.0000e+19    3.94929554e-28     
   30.0000       1.0000e+20    3.94929166e-28     
   30.0000       2.0000e+20    3.94928842e-28     
   30.0000       5.0000e+20    3.94928521e-28     
   30.0000       1.0000e+21    3.94928347e-28     
   30.0000       2.0000e+21    3.94928230e-28     
   50.0000       1.0000e+14    1.54394932e-28     
   50.0000       2.0000e+14    1.61748564e-28     
   50.0000       5.0000e+14    1.70074690e-28     
   50.0000       1.0000e+15    1.74700157e-28     
   50.0000       2.0000e+15    1.77924493e-28     
   50.0000       5.0000e+15    1.80525745e-28     
   50.0000       1.0000e+16    1.81638433e-28     
   50.0000       2.0000e+16    1.82293494e-28     
   50.0000       5.0000e+16    1.82745718e-28     
   50.0000       1.0000e+17    1.82913011e-28     
   50.0000       2.0000e+17    1.83000475e-28     
   50.0000       5.0000e+17    1.83052570e-28     
   50.0000       1.0000e+18    1.83068319e-28     
   50.0000       2.0000e+18    1.83074678e-28     
   50.0000       5.0000e+18    1.83076747e-28     
   50.0000       1.0000e+19    1.83076488e-28     
   50.0000       2.0000e+19    1.83075771e-28     
   50.0000       5.0000e+19    1.83074780e-28     
   50.0000       1.0000e+20    1.83074201e-28     
   50.0000       2.0000e+20    1.83073787e-28     
   50.0000       5.0000e+20    1.83073417e-28     
   50.0000       1.0000e+21    1.83073230e-28     
   50.0000       2.0000e+21    1.83073106e-28     
