#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=13.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(13)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.0000        1.0000e+14    3.07744096e-26     
   1.0000        2.0000e+14    3.54065223e-26     
   1.0000        5.0000e+14    4.25408967e-26     
   1.0000        1.0000e+15    4.76648829e-26     
   1.0000        2.0000e+15    5.19458968e-26     
   1.0000        5.0000e+15    5.60719991e-26     
   1.0000        1.0000e+16    5.81644988e-26     
   1.0000        2.0000e+16    5.95829285e-26     
   1.0000        5.0000e+16    6.07397685e-26     
   1.0000        1.0000e+17    6.12594597e-26     
   1.0000        2.0000e+17    6.15875515e-26     
   1.0000        5.0000e+17    6.18403729e-26     
   1.0000        1.0000e+18    6.19494309e-26     
   1.0000        2.0000e+18    6.20166809e-26     
   1.0000        5.0000e+18    6.20678097e-26     
   1.0000        1.0000e+19    6.20897643e-26     
   1.0000        2.0000e+19    6.21032395e-26     
   1.0000        5.0000e+19    6.21135573e-26     
   1.0000        1.0000e+20    6.21181536e-26     
   1.0000        2.0000e+20    6.21210563e-26     
   1.0000        5.0000e+20    6.21232313e-26     
   1.0000        1.0000e+21    6.21241691e-26     
   1.0000        2.0000e+21    6.21248327e-26     
   1.5000        1.0000e+14    1.74176224e-26     
   1.5000        2.0000e+14    1.94653687e-26     
   1.5000        5.0000e+14    2.25109944e-26     
   1.5000        1.0000e+15    2.46365042e-26     
   1.5000        2.0000e+15    2.63789132e-26     
   1.5000        5.0000e+15    2.80307454e-26     
   1.5000        1.0000e+16    2.88574452e-26     
   1.5000        2.0000e+16    2.94128409e-26     
   1.5000        5.0000e+16    2.98619167e-26     
   1.5000        1.0000e+17    3.00620230e-26     
   1.5000        2.0000e+17    3.01875121e-26     
   1.5000        5.0000e+17    3.02834769e-26     
   1.5000        1.0000e+18    3.03244891e-26     
   1.5000        2.0000e+18    3.03495685e-26     
   1.5000        5.0000e+18    3.03684342e-26     
   1.5000        1.0000e+19    3.03763953e-26     
   1.5000        2.0000e+19    3.03812171e-26     
   1.5000        5.0000e+19    3.03848671e-26     
   1.5000        1.0000e+20    3.03864440e-26     
   1.5000        2.0000e+20    3.03873989e-26     
   1.5000        5.0000e+20    3.03880933e-26     
   1.5000        1.0000e+21    3.03883947e-26     
   1.5000        2.0000e+21    3.03886058e-26     
   2.0000        1.0000e+14    1.14823285e-26     
   2.0000        2.0000e+14    1.26265466e-26     
   2.0000        5.0000e+14    1.42990029e-26     
   2.0000        1.0000e+15    1.54487598e-26     
   2.0000        2.0000e+15    1.63812955e-26     
   2.0000        5.0000e+15    1.72565530e-26     
   2.0000        1.0000e+16    1.76908187e-26     
   2.0000        2.0000e+16    1.79807485e-26     
   2.0000        5.0000e+16    1.82137173e-26     
   2.0000        1.0000e+17    1.83169162e-26     
   2.0000        2.0000e+17    1.83813329e-26     
   2.0000        5.0000e+17    1.84303468e-26     
   2.0000        1.0000e+18    1.84511746e-26     
   2.0000        2.0000e+18    1.84638530e-26     
   2.0000        5.0000e+18    1.84733306e-26     
   2.0000        1.0000e+19    1.84772933e-26     
   2.0000        2.0000e+19    1.84796799e-26     
   2.0000        5.0000e+19    1.84814729e-26     
   2.0000        1.0000e+20    1.84822320e-26     
   2.0000        2.0000e+20    1.84826822e-26     
   2.0000        5.0000e+20    1.84830065e-26     
   2.0000        1.0000e+21    1.84831475e-26     
   2.0000        2.0000e+21    1.84832436e-26     
   3.0000        1.0000e+14    6.40071072e-27     
   3.0000        2.0000e+14    6.91223961e-27     
   3.0000        5.0000e+14    7.64965660e-27     
   3.0000        1.0000e+15    8.14986602e-27     
   3.0000        2.0000e+15    8.55124396e-27     
   3.0000        5.0000e+15    8.92370479e-27     
   3.0000        1.0000e+16    9.10647360e-27     
   3.0000        2.0000e+16    9.22743034e-27     
   3.0000        5.0000e+16    9.32371988e-27     
   3.0000        1.0000e+17    9.36598331e-27     
   3.0000        2.0000e+17    9.39217338e-27     
   3.0000        5.0000e+17    9.41194725e-27     
   3.0000        1.0000e+18    9.42028226e-27     
   3.0000        2.0000e+18    9.42532515e-27     
   3.0000        5.0000e+18    9.42906418e-27     
   3.0000        1.0000e+19    9.43061206e-27     
   3.0000        2.0000e+19    9.43153924e-27     
   3.0000        5.0000e+19    9.43222871e-27     
   3.0000        1.0000e+20    9.43251402e-27     
   3.0000        2.0000e+20    9.43268024e-27     
   3.0000        5.0000e+20    9.43279964e-27     
