#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=14.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(14)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.0000        1.0000e+14    4.94929244e-28     
   1.0000        2.0000e+14    3.98491447e-28     
   1.0000        5.0000e+14    2.72021216e-28     
   1.0000        1.0000e+15    1.92127982e-28     
   1.0000        2.0000e+15    1.30673609e-28     
   1.0000        5.0000e+15    7.54183379e-29     
   1.0000        1.0000e+16    4.88163570e-29     
   1.0000        2.0000e+16    3.13228920e-29     
   1.0000        5.0000e+16    1.73587732e-29     
   1.0000        1.0000e+17    1.11450114e-29     
   1.0000        2.0000e+17    7.20948246e-30     
   1.0000        5.0000e+17    4.12442534e-30     
   1.0000        1.0000e+18    2.74831469e-30     
   1.0000        2.0000e+18    1.86235998e-30     
   1.0000        5.0000e+18    1.14112081e-30     
   1.0000        1.0000e+19    8.02455993e-31     
   1.0000        2.0000e+19    5.73876004e-31     
   1.0000        5.0000e+19    3.71723426e-31     
   1.0000        1.0000e+20    2.66036355e-31     
   1.0000        2.0000e+20    1.91938203e-31     
   1.0000        5.0000e+20    1.31185064e-31     
   1.0000        1.0000e+21    1.01905790e-31     
   1.0000        2.0000e+21    7.83393423e-32     
   1.5000        1.0000e+14    3.95478758e-26     
   1.5000        2.0000e+14    3.15083889e-26     
   1.5000        5.0000e+14    2.12478523e-26     
   1.5000        1.0000e+15    1.48949927e-26     
   1.5000        2.0000e+15    1.00670351e-26     
   1.5000        5.0000e+15    5.76836658e-27     
   1.5000        1.0000e+16    3.71415507e-27     
   1.5000        2.0000e+16    2.36983893e-27     
   1.5000        5.0000e+16    1.30177124e-27     
   1.5000        1.0000e+17    8.28704758e-28     
   1.5000        2.0000e+17    5.30335380e-28     
   1.5000        5.0000e+17    2.97677353e-28     
   1.5000        1.0000e+18    1.94668839e-28     
   1.5000        2.0000e+18    1.28818274e-28     
   1.5000        5.0000e+18    7.58224452e-29     
   1.5000        1.0000e+19    5.14365126e-29     
   1.5000        2.0000e+19    3.52142024e-29     
   1.5000        5.0000e+19    2.11878466e-29     
   1.5000        1.0000e+20    1.42753421e-29     
   1.5000        2.0000e+20    9.72997126e-30     
   1.5000        5.0000e+20    6.14376343e-30     
   1.5000        1.0000e+21    4.40399882e-30     
   1.5000        2.0000e+21    3.04514432e-30     
   2.0000        1.0000e+14    3.57493240e-25     
   2.0000        2.0000e+14    2.83526650e-25     
   2.0000        5.0000e+14    1.90223927e-25     
   2.0000        1.0000e+15    1.32939495e-25     
   2.0000        2.0000e+15    8.96181887e-26     
   2.0000        5.0000e+15    5.11942287e-26     
   2.0000        1.0000e+16    3.28848107e-26     
   2.0000        2.0000e+16    2.09250871e-26     
   2.0000        5.0000e+16    1.14411056e-26     
   2.0000        1.0000e+17    7.24927575e-27     
   2.0000        2.0000e+17    4.61104157e-27     
   2.0000        5.0000e+17    2.56011707e-27     
   2.0000        1.0000e+18    1.65625367e-27     
   2.0000        2.0000e+18    1.08108139e-27     
   2.0000        5.0000e+18    6.22085841e-28     
   2.0000        1.0000e+19    4.13512851e-28     
   2.0000        2.0000e+19    2.76019098e-28     
   2.0000        5.0000e+19    1.59406183e-28     
   2.0000        1.0000e+20    1.04117000e-28     
   2.0000        2.0000e+20    6.89112091e-29     
   2.0000        5.0000e+20    4.15021160e-29     
   2.0000        1.0000e+21    2.82529482e-29     
   2.0000        2.0000e+21    1.83419391e-29     
   3.0000        1.0000e+14    3.32453553e-24     
   3.0000        2.0000e+14    2.63018307e-24     
   3.0000        5.0000e+14    1.76007365e-24     
   3.0000        1.0000e+15    1.22818346e-24     
   3.0000        2.0000e+15    8.26848249e-25     
   3.0000        5.0000e+15    4.71435972e-25     
   3.0000        1.0000e+16    3.02259083e-25     
   3.0000        2.0000e+16    1.91838831e-25     
   3.0000        5.0000e+16    1.04372426e-25     
   3.0000        1.0000e+17    6.57790990e-26     
   3.0000        2.0000e+17    4.15425249e-26     
   3.0000        5.0000e+17    2.27711971e-26     
   3.0000        1.0000e+18    1.45464987e-26     
   3.0000        2.0000e+18    9.34541128e-27     
   3.0000        5.0000e+18    5.24247923e-27     
   3.0000        1.0000e+19    3.40599792e-27     
   3.0000        2.0000e+19    2.21042502e-27     
   3.0000        5.0000e+19    1.22370660e-27     
   3.0000        1.0000e+20    7.75850963e-28     
   3.0000        2.0000e+20    4.98736609e-28     
   3.0000        5.0000e+20    2.84662377e-28     
   3.0000        1.0000e+21    1.82655295e-28     
   3.0000        2.0000e+21    1.10998631e-28     
   4.0000        1.0000e+14    1.03737471e-23     
   4.0000        2.0000e+14    8.21421382e-24     
   4.0000        5.0000e+14    5.50318158e-24     
   4.0000        1.0000e+15    3.84297386e-24     
   4.0000        2.0000e+15    2.58849302e-24     
   4.0000        5.0000e+15    1.47601111e-24     
   4.0000        1.0000e+16    9.45871442e-25     
   4.0000        2.0000e+16    5.99647957e-25     
   4.0000        5.0000e+16    3.25351733e-25     
   4.0000        1.0000e+17    2.04386341e-25     
   4.0000        2.0000e+17    1.28509848e-25     
   4.0000        5.0000e+17    6.98851494e-26     
   4.0000        1.0000e+18    4.42993295e-26     
   4.0000        2.0000e+18    2.81928823e-26     
   4.0000        5.0000e+18    1.55860138e-26     
   4.0000        1.0000e+19    9.99659710e-27     
   4.0000        2.0000e+19    6.39037225e-27     
   4.0000        5.0000e+19    3.46594723e-27     
   4.0000        1.0000e+20    2.16847270e-27     
   4.0000        2.0000e+20    1.37476709e-27     
   4.0000        5.0000e+20    7.62382361e-28     
   4.0000        1.0000e+21    4.74155297e-28     
   4.0000        2.0000e+21    2.79039626e-28     
   7.0000        1.0000e+14    4.78588007e-23     
   7.0000        2.0000e+14    3.81646332e-23     
   7.0000        5.0000e+14    2.57853155e-23     
   7.0000        1.0000e+15    1.80993863e-23     
   7.0000        2.0000e+15    1.22386263e-23     
   7.0000        5.0000e+15    6.99984555e-24     
   7.0000        1.0000e+16    4.48809418e-24     
   7.0000        2.0000e+16    2.84200097e-24     
   7.0000        5.0000e+16    1.53513567e-24     
   7.0000        1.0000e+17    9.58751153e-25     
   7.0000        2.0000e+17    5.97904496e-25     
