#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=20.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(20)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.5000        5.0000e+15    1.75853038e-27     
   1.5000        1.0000e+16    1.08804549e-27     
   1.5000        2.0000e+16    6.73392023e-28     
   1.5000        5.0000e+16    3.59023239e-28     
   1.5000        1.0000e+17    2.24755308e-28     
   1.5000        2.0000e+17    1.41975072e-28     
   1.5000        5.0000e+17    7.86792458e-29     
   1.5000        1.0000e+18    5.10906650e-29     
   1.5000        2.0000e+18    3.36285139e-29     
   1.5000        5.0000e+18    1.96961205e-29     
   1.5000        1.0000e+19    1.33274612e-29     
   1.5000        2.0000e+19    9.10778729e-30     
   1.5000        5.0000e+19    5.47180770e-30     
   1.5000        1.0000e+20    3.68416666e-30     
   1.5000        2.0000e+20    2.51001093e-30     
   1.5000        5.0000e+20    1.58431148e-30     
   1.5000        1.0000e+21    1.13548264e-30     
   1.5000        2.0000e+21    7.85049782e-31     
   2.0000        1.0000e+14    2.00743981e-25     
   2.0000        2.0000e+14    1.33591647e-25     
   2.0000        5.0000e+14    7.50648583e-26     
   2.0000        1.0000e+15    4.75473831e-26     
   2.0000        2.0000e+15    2.97570246e-26     
   2.0000        5.0000e+15    1.58324831e-26     
   2.0000        1.0000e+16    9.78178454e-27     
   2.0000        2.0000e+16    6.04175329e-27     
   2.0000        5.0000e+16    3.20856886e-27     
   2.0000        1.0000e+17    2.00003410e-27     
   2.0000        2.0000e+17    1.25612307e-27     
   2.0000        5.0000e+17    6.88781895e-28     
   2.0000        1.0000e+18    4.42536489e-28     
   2.0000        2.0000e+18    2.87351316e-28     
   2.0000        5.0000e+18    1.64547321e-28     
   2.0000        1.0000e+19    1.09100661e-28     
   2.0000        2.0000e+19    7.26933533e-29     
   2.0000        5.0000e+19    4.19185241e-29     
   2.0000        1.0000e+20    2.73606090e-29     
   2.0000        2.0000e+20    1.81007586e-29     
   2.0000        5.0000e+20    1.08970053e-29     
   2.0000        1.0000e+21    7.41687970e-30     
   2.0000        2.0000e+21    4.81453763e-30     
   3.0000        1.0000e+14    1.88483636e-24     
   3.0000        2.0000e+14    1.25489400e-24     
   3.0000        5.0000e+14    7.05543047e-25     
   3.0000        1.0000e+15    4.47042009e-25     
   3.0000        2.0000e+15    2.79792541e-25     
   3.0000        5.0000e+15    1.48783661e-25     
   3.0000        1.0000e+16    9.18203650e-26     
   3.0000        2.0000e+16    5.66023624e-26     
   3.0000        5.0000e+16    2.99300485e-26     
   3.0000        1.0000e+17    1.85640774e-26     
   3.0000        2.0000e+17    1.15797865e-26     
   3.0000        5.0000e+17    6.27063641e-27     
   3.0000        1.0000e+18    3.97877783e-27     
   3.0000        2.0000e+18    2.54311027e-27     
   3.0000        5.0000e+18    1.41975516e-27     
   3.0000        1.0000e+19    9.20062569e-28     
   3.0000        2.0000e+19    5.96018423e-28     
   3.0000        5.0000e+19    3.29455715e-28     
   3.0000        1.0000e+20    2.08732279e-28     
   3.0000        2.0000e+20    1.34112656e-28     
   3.0000        5.0000e+20    7.65137524e-29     
   3.0000        1.0000e+21    4.90854526e-29     
   3.0000        2.0000e+21    2.98252873e-29     
   4.0000        1.0000e+14    5.95213641e-24     
   4.0000        2.0000e+14    3.96914126e-24     
   4.0000        5.0000e+14    2.23553894e-24     
   4.0000        1.0000e+15    1.41795414e-24     
   4.0000        2.0000e+15    8.88118466e-25     
   4.0000        5.0000e+15    4.72444840e-25     
   4.0000        1.0000e+16    2.91474187e-25     
   4.0000        2.0000e+16    1.79505457e-25     
   4.0000        5.0000e+16    9.46780102e-26     
   4.0000        1.0000e+17    5.85426097e-26     
   4.0000        2.0000e+17    3.63604760e-26     
   4.0000        5.0000e+17    1.95364350e-26     
   4.0000        1.0000e+18    1.23011402e-26     
   4.0000        2.0000e+18    7.78887381e-27     
   4.0000        5.0000e+18    4.28527190e-27     
   4.0000        1.0000e+19    2.74145617e-27     
   4.0000        2.0000e+19    1.74926135e-27     
   4.0000        5.0000e+19    9.47263976e-28     
   4.0000        1.0000e+20    5.92216267e-28     
   4.0000        2.0000e+20    3.75255526e-28     
   4.0000        5.0000e+20    2.08000804e-28     
   4.0000        1.0000e+21    1.29335088e-28     
   4.0000        2.0000e+21    7.61033932e-29     
   7.0000        1.0000e+14    2.83872215e-23     
   7.0000        2.0000e+14    1.90375203e-23     
   7.0000        5.0000e+14    1.07888467e-23     
   7.0000        1.0000e+15    6.86836621e-24     
   7.0000        2.0000e+15    4.31388510e-24     
   7.0000        5.0000e+15    2.29959845e-24     
   7.0000        1.0000e+16    1.41892386e-24     
   7.0000        2.0000e+16    8.72660488e-25     
   7.0000        5.0000e+16    4.58189821e-25     
   7.0000        1.0000e+17    2.81664872e-25     
   7.0000        2.0000e+17    1.73517734e-25     
   7.0000        5.0000e+17    9.18820189e-26     
   7.0000        1.0000e+18    5.70539478e-26     
   7.0000        2.0000e+18    3.55434593e-26     
   7.0000        5.0000e+18    1.90907563e-26     
   7.0000        1.0000e+19    1.19716633e-26     
   7.0000        2.0000e+19    7.48067359e-27     
   7.0000        5.0000e+19    3.95478116e-27     
   7.0000        1.0000e+20    2.43903217e-27     
   7.0000        2.0000e+20    1.52178228e-27     
   7.0000        5.0000e+20    8.13349318e-28     
   7.0000        1.0000e+21    4.86650547e-28     
   7.0000        2.0000e+21    2.75962986e-28     
   10.0000       1.0000e+14    5.62717724e-23     
   10.0000       2.0000e+14    3.79309399e-23     
   10.0000       5.0000e+14    2.16145036e-23     
   10.0000       1.0000e+15    1.38054826e-23     
   10.0000       2.0000e+15    8.69298661e-24     
   10.0000       5.0000e+15    4.64369830e-24     
   10.0000       1.0000e+16    2.86673280e-24     
   10.0000       2.0000e+16    1.76203537e-24     
   10.0000       5.0000e+16    9.22640021e-25     
   10.0000       1.0000e+17    5.65084868e-25     
   10.0000       2.0000e+17    3.46307989e-25     
   10.0000       5.0000e+17    1.81698125e-25     
   10.0000       1.0000e+18    1.11858784e-25     
   10.0000       2.0000e+18    6.90168384e-26     
   10.0000       5.0000e+18    3.65655698e-26     
   10.0000       1.0000e+19    2.26907876e-26     
   10.0000       2.0000e+19    1.40469759e-26     
   10.0000       5.0000e+19    7.36617013e-27     
   10.0000       1.0000e+20    4.52809715e-27     
   10.0000       2.0000e+20    2.81353162e-27     
   10.0000       5.0000e+20    1.48571325e-27     
   10.0000       1.0000e+21    8.77594371e-28     
   10.0000       2.0000e+21    4.91810939e-28     
   15.0000       1.0000e+14    1.00790192e-22     
   15.0000       2.0000e+14    6.84090831e-23     
   15.0000       5.0000e+14    3.92710782e-23     
   15.0000       1.0000e+15    2.51942515e-23     
   15.0000       2.0000e+15    1.59193316e-23     
   15.0000       5.0000e+15    8.52981209e-24     
   15.0000       1.0000e+16    5.27103527e-24     
   15.0000       2.0000e+16    3.23893708e-24     
   15.0000       5.0000e+16    1.69160164e-24     
   15.0000       1.0000e+17    1.03211746e-24     
   15.0000       2.0000e+17    6.29071710e-25     
   15.0000       5.0000e+17    3.26850322e-25     
   15.0000       1.0000e+18    1.99391264e-25     
   15.0000       2.0000e+18    1.21786923e-25     
   15.0000       5.0000e+18    6.36157943e-26     
   15.0000       1.0000e+19    3.90681103e-26     
   15.0000       2.0000e+19    2.39867426e-26     
   15.0000       5.0000e+19    1.25095795e-26     
   15.0000       1.0000e+20    7.68129351e-27     
   15.0000       2.0000e+20    4.76570983e-27     
   15.0000       5.0000e+20    2.50062966e-27     
   15.0000       1.0000e+21    1.46645418e-27     
   15.0000       2.0000e+21    8.16381189e-28     
   20.0000       1.0000e+14    1.38609719e-22     
   20.0000       2.0000e+14    9.45921340e-23     
   20.0000       5.0000e+14    5.46182487e-23     
   20.0000       1.0000e+15    3.51626358e-23     
   20.0000       2.0000e+15    2.22796408e-23     
   20.0000       5.0000e+15    1.19683147e-23     
   20.0000       1.0000e+16    7.40352642e-24     
   20.0000       2.0000e+16    4.55009746e-24     
   20.0000       5.0000e+16    2.37343459e-24     
   20.0000       1.0000e+17    1.44502117e-24     
   20.0000       2.0000e+17    8.77880881e-25     
   20.0000       5.0000e+17    4.53427678e-25     
   20.0000       1.0000e+18    2.75053973e-25     
   20.0000       2.0000e+18    1.66952136e-25     
   20.0000       5.0000e+18    8.64426044e-26     
   20.0000       1.0000e+19    5.27467776e-26     
   20.0000       2.0000e+19    3.22308434e-26     
   20.0000       5.0000e+19    1.67654248e-26     
   20.0000       1.0000e+20    1.02938543e-26     
   20.0000       2.0000e+20    6.38703913e-27     
   20.0000       5.0000e+20    3.34705667e-27     
   20.0000       1.0000e+21    1.95929185e-27     
   20.0000       2.0000e+21    1.08887361e-27     
   30.0000       1.0000e+14    1.96301416e-22     
   30.0000       2.0000e+14    1.35013141e-22     
   30.0000       5.0000e+14    7.85798265e-23     
   30.0000       1.0000e+15    5.08197910e-23     
   30.0000       2.0000e+15    3.23146855e-23     
   30.0000       5.0000e+15    1.74184472e-23     
   30.0000       1.0000e+16    1.07938568e-23     
   30.0000       2.0000e+16    6.64070912e-24     
   30.0000       5.0000e+16    3.46416292e-24     
   30.0000       1.0000e+17    2.10632313e-24     
   30.0000       2.0000e+17    1.27610725e-24     
   30.0000       5.0000e+17    6.55250521e-25     
   30.0000       1.0000e+18    3.95093874e-25     
   30.0000       2.0000e+18    2.38139247e-25     
   30.0000       5.0000e+18    1.22018128e-25     
   30.0000       1.0000e+19    7.38550436e-26     
   30.0000       2.0000e+19    4.48537023e-26     
   30.0000       5.0000e+19    2.32524777e-26     
   30.0000       1.0000e+20    1.42737771e-26     
   30.0000       2.0000e+20    8.86107455e-27     
   30.0000       5.0000e+20    4.64800770e-27     
   30.0000       1.0000e+21    2.72265496e-27     
   30.0000       2.0000e+21    1.51386639e-27     
   50.0000       1.0000e+14    2.65352218e-22     
   50.0000       2.0000e+14    1.84492846e-22     
   50.0000       5.0000e+14    1.08582609e-22     
   50.0000       1.0000e+15    7.06861612e-23     
   50.0000       2.0000e+15    4.51883412e-23     
   50.0000       5.0000e+15    2.44964400e-23     
   50.0000       1.0000e+16    1.52328434e-23     
   50.0000       2.0000e+16    9.39843652e-24     
   50.0000       5.0000e+16    4.91525394e-24     
   50.0000       1.0000e+17    2.99017107e-24     
   50.0000       2.0000e+17    1.80946530e-24     
   50.0000       5.0000e+17    9.25262083e-25     
   50.0000       1.0000e+18    5.55201065e-25     
   50.0000       2.0000e+18    3.32734948e-25     
   50.0000       5.0000e+18    1.69067871e-25     
   50.0000       1.0000e+19    1.01662139e-25     
   50.0000       2.0000e+19    6.14422530e-26     
   50.0000       5.0000e+19    3.17757520e-26     
   50.0000       1.0000e+20    1.95008949e-26     
   50.0000       2.0000e+20    1.21154013e-26     
   50.0000       5.0000e+20    6.38011283e-27     
   50.0000       1.0000e+21    3.75415517e-27     
   50.0000       2.0000e+21    2.09604776e-27     
