#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=5.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(5)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.0000        1.0000e+14    2.53786463e-27     
   1.0000        2.0000e+14    2.58179845e-27     
   1.0000        5.0000e+14    2.65905979e-27     
   1.0000        1.0000e+15    2.73701683e-27     
   1.0000        2.0000e+15    2.83817503e-27     
   1.0000        5.0000e+15    3.02383497e-27     
   1.0000        1.0000e+16    3.22549567e-27     
   1.0000        2.0000e+16    3.51655820e-27     
   1.0000        5.0000e+16    4.15815523e-27     
   1.0000        1.0000e+17    4.99582299e-27     
   1.0000        2.0000e+17    6.28853263e-27     
   1.0000        5.0000e+17    8.66959273e-27     
   1.0000        1.0000e+18    1.06432192e-26     
   1.0000        2.0000e+18    1.24126991e-26     
   1.0000        5.0000e+18    1.42099109e-26     
   1.0000        1.0000e+19    1.51559926e-26     
   1.0000        2.0000e+19    1.58057366e-26     
   1.0000        5.0000e+19    1.63510547e-26     
   1.0000        1.0000e+20    1.66122915e-26     
   1.0000        2.0000e+20    1.67841522e-26     
   1.0000        5.0000e+20    1.69166742e-26     
   1.0000        1.0000e+21    1.69751616e-26     
   1.0000        2.0000e+21    1.70174145e-26     
   1.5000        1.0000e+14    1.68149505e-27     
   1.5000        2.0000e+14    1.70116565e-27     
   1.5000        5.0000e+14    1.73546931e-27     
   1.5000        1.0000e+15    1.76989098e-27     
   1.5000        2.0000e+15    1.81445601e-27     
   1.5000        5.0000e+15    1.89633307e-27     
   1.5000        1.0000e+16    1.98574089e-27     
   1.5000        2.0000e+16    2.11579940e-27     
   1.5000        5.0000e+16    2.40376644e-27     
   1.5000        1.0000e+17    2.77345487e-27     
   1.5000        2.0000e+17    3.32039397e-27     
   1.5000        5.0000e+17    4.25633326e-27     
   1.5000        1.0000e+18    4.97672569e-27     
   1.5000        2.0000e+18    5.59252004e-27     
   1.5000        5.0000e+18    6.19346241e-27     
   1.5000        1.0000e+19    6.49758459e-27     
   1.5000        2.0000e+19    6.70151479e-27     
   1.5000        5.0000e+19    6.86967809e-27     
   1.5000        1.0000e+20    6.94725124e-27     
   1.5000        2.0000e+20    6.99591201e-27     
   1.5000        5.0000e+20    7.03223842e-27     
   1.5000        1.0000e+21    7.04840279e-27     
   1.5000        2.0000e+21    7.05996382e-27     
   2.0000        1.0000e+14    1.23523616e-27     
   2.0000        2.0000e+14    1.24629592e-27     
   2.0000        5.0000e+14    1.26539635e-27     
   2.0000        1.0000e+15    1.28442090e-27     
   2.0000        2.0000e+15    1.30894492e-27     
