#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=14.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(14)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   3.0000        1.0000e+17    1.07131608e-26     
   3.0000        2.0000e+17    1.07335893e-26     
   3.0000        5.0000e+17    1.07489117e-26     
   3.0000        1.0000e+18    1.07553371e-26     
   3.0000        2.0000e+18    1.07592121e-26     
   3.0000        5.0000e+18    1.07620771e-26     
   3.0000        1.0000e+19    1.07632606e-26     
   3.0000        2.0000e+19    1.07639685e-26     
   3.0000        5.0000e+19    1.07644942e-26     
   3.0000        1.0000e+20    1.07647115e-26     
   3.0000        2.0000e+20    1.07648380e-26     
   3.0000        5.0000e+20    1.07649289e-26     
   3.0000        1.0000e+21    1.07649682e-26     
   3.0000        2.0000e+21    1.07649940e-26     
   5.0000        1.0000e+14    3.61868155e-27     
   5.0000        2.0000e+14    3.86053682e-27     
   5.0000        5.0000e+14    4.16206336e-27     
   5.0000        1.0000e+15    4.34450472e-27     
   5.0000        2.0000e+15    4.48048265e-27     
   5.0000        5.0000e+15    4.59881581e-27     
   5.0000        1.0000e+16    4.65392341e-27     
   5.0000        2.0000e+16    4.68911225e-27     
   5.0000        5.0000e+16    4.71618192e-27     
   5.0000        1.0000e+17    4.72769815e-27     
   5.0000        2.0000e+17    4.73467154e-27     
   5.0000        5.0000e+17    4.73981465e-27     
   5.0000        1.0000e+18    4.74193507e-27     
   5.0000        2.0000e+18    4.74319710e-27     
   5.0000        5.0000e+18    4.74411621e-27     
   5.0000        1.0000e+19    4.74449042e-27     
   5.0000        2.0000e+19    4.74471218e-27     
   5.0000        5.0000e+19    4.74487444e-27     
   5.0000        1.0000e+20    4.74494009e-27     
   5.0000        2.0000e+20    4.74497791e-27     
   5.0000        5.0000e+20    4.74500511e-27     
   5.0000        1.0000e+21    4.74501678e-27     
   5.0000        2.0000e+21    4.74502407e-27     
   7.0000        1.0000e+14    2.18593993e-27     
   7.0000        2.0000e+14    2.31762180e-27     
   7.0000        5.0000e+14    2.48283434e-27     
   7.0000        1.0000e+15    2.58292467e-27     
   7.0000        2.0000e+15    2.65732459e-27     
   7.0000        5.0000e+15    2.72165129e-27     
   7.0000        1.0000e+16    2.75131599e-27     
   7.0000        2.0000e+16    2.77006167e-27     
   7.0000        5.0000e+16    2.78428476e-27     
   7.0000        1.0000e+17    2.79023817e-27     
   7.0000        2.0000e+17    2.79379039e-27     
   7.0000        5.0000e+17    2.79636497e-27     
   7.0000        1.0000e+18    2.79740681e-27     
   7.0000        2.0000e+18    2.79801730e-27     
   7.0000        5.0000e+18    2.79845429e-27     
   7.0000        1.0000e+19    2.79862929e-27     
   7.0000        2.0000e+19    2.79873170e-27     
   7.0000        5.0000e+19    2.79880548e-27     
   7.0000        1.0000e+20    2.79883490e-27     
   7.0000        2.0000e+20    2.79885173e-27     
   7.0000        5.0000e+20    2.79886381e-27     
   7.0000        1.0000e+21    2.79886894e-27     
   7.0000        2.0000e+21    2.79887207e-27     
   10.0000       1.0000e+14    1.28222012e-27     
   10.0000       2.0000e+14    1.35257630e-27     
   10.0000       5.0000e+14    1.44204926e-27     
   10.0000       1.0000e+15    1.49661950e-27     
   10.0000       2.0000e+15    1.53720526e-27     
   10.0000       5.0000e+15    1.57214881e-27     
   10.0000       1.0000e+16    1.58812201e-27     
   10.0000       2.0000e+16    1.59810709e-27     
   10.0000       5.0000e+16    1.60556492e-27     
   10.0000       1.0000e+17    1.60862427e-27     
   10.0000       2.0000e+17    1.61041398e-27     
   10.0000       5.0000e+17    1.61167890e-27     
   10.0000       1.0000e+18    1.61217611e-27     
   10.0000       2.0000e+18    1.61245991e-27     
   10.0000       5.0000e+18    1.61265692e-27     
   10.0000       1.0000e+19    1.61273336e-27     
   10.0000       2.0000e+19    1.61277690e-27     
   10.0000       5.0000e+19    1.61280731e-27     
   10.0000       1.0000e+20    1.61281911e-27     
   10.0000       2.0000e+20    1.61282576e-27     
   10.0000       5.0000e+20    1.61283046e-27     
   10.0000       1.0000e+21    1.61283241e-27     
   10.0000       2.0000e+21    1.61283357e-27     
   15.0000       1.0000e+14    7.04514575e-28     
   15.0000       2.0000e+14    7.39191838e-28     
   15.0000       5.0000e+14    7.84345060e-28     
   15.0000       1.0000e+15    8.12286012e-28     
   15.0000       2.0000e+15    8.33175499e-28     
   15.0000       5.0000e+15    8.51147108e-28     
   15.0000       1.0000e+16    8.59305083e-28     
   15.0000       2.0000e+16    8.64350214e-28     
   15.0000       5.0000e+16    8.68053102e-28     
   15.0000       1.0000e+17    8.69535243e-28     
   15.0000       2.0000e+17    8.70379845e-28     
   15.0000       5.0000e+17    8.70955376e-28     
   15.0000       1.0000e+18    8.71171252e-28     
   15.0000       2.0000e+18    8.71288803e-28     
   15.0000       5.0000e+18    8.71365555e-28     
   15.0000       1.0000e+19    8.71393240e-28     
   15.0000       2.0000e+19    8.71407917e-28     
   15.0000       5.0000e+19    8.71417290e-28     
   15.0000       1.0000e+20    8.71420617e-28     
   15.0000       2.0000e+20    8.71422370e-28     
   15.0000       5.0000e+20    8.71423507e-28     
   15.0000       1.0000e+21    8.71423931e-28     
   15.0000       2.0000e+21    8.71424163e-28     
   20.0000       1.0000e+14    4.56056969e-28     
   20.0000       2.0000e+14    4.77484890e-28     
   20.0000       5.0000e+14    5.05985941e-28     
   20.0000       1.0000e+15    5.23873145e-28     
   20.0000       2.0000e+15    5.37332590e-28     
   20.0000       5.0000e+15    5.48936118e-28     
   20.0000       1.0000e+16    5.54189565e-28     
   20.0000       2.0000e+16    5.57418792e-28     
   20.0000       5.0000e+16    5.59762201e-28     
   20.0000       1.0000e+17    5.60683854e-28     
   20.0000       2.0000e+17    5.61198416e-28     
   20.0000       5.0000e+17    5.61538277e-28     
   20.0000       1.0000e+18    5.61660192e-28     
   20.0000       2.0000e+18    5.61723301e-28     
   20.0000       5.0000e+18    5.61761484e-28     
   20.0000       1.0000e+19    5.61773830e-28     
   20.0000       2.0000e+19    5.61779561e-28     
   20.0000       5.0000e+19    5.61782503e-28     
   20.0000       1.0000e+20    5.61783260e-28     
   20.0000       2.0000e+20    5.61783529e-28     
   20.0000       5.0000e+20    5.61783582e-28     
   20.0000       1.0000e+21    5.61783544e-28     
   20.0000       2.0000e+21    5.61783499e-28     
   30.0000       1.0000e+14    2.49059471e-28     
   30.0000       2.0000e+14    2.59840881e-28     
   30.0000       5.0000e+14    2.74700835e-28     
   30.0000       1.0000e+15    2.84263076e-28     
   30.0000       2.0000e+15    2.91551742e-28     
   30.0000       5.0000e+15    2.97878140e-28     
   30.0000       1.0000e+16    3.00742284e-28     
   30.0000       2.0000e+16    3.02492803e-28     
   30.0000       5.0000e+16    3.03746553e-28     
   30.0000       1.0000e+17    3.04228596e-28     
   30.0000       2.0000e+17    3.04490095e-28     
   30.0000       5.0000e+17    3.04654716e-28     
   30.0000       1.0000e+18    3.04709353e-28     
   30.0000       2.0000e+18    3.04734868e-28     
   30.0000       5.0000e+18    3.04747555e-28     
   30.0000       1.0000e+19    3.04750229e-28     
   30.0000       2.0000e+19    3.04750551e-28     
   30.0000       5.0000e+19    3.04749773e-28     
   30.0000       1.0000e+20    3.04749093e-28     
   30.0000       2.0000e+20    3.04748546e-28     
   30.0000       5.0000e+20    3.04748017e-28     
   30.0000       1.0000e+21    3.04747735e-28     
   30.0000       2.0000e+21    3.04747546e-28     
   50.0000       1.0000e+14    1.15429521e-28     
   50.0000       2.0000e+14    1.20025098e-28     
   50.0000       5.0000e+14    1.26707159e-28     
   50.0000       1.0000e+15    1.31181000e-28     
   50.0000       2.0000e+15    1.34669172e-28     
   50.0000       5.0000e+15    1.37743388e-28     
   50.0000       1.0000e+16    1.39144643e-28     
   50.0000       2.0000e+16    1.39999979e-28     
   50.0000       5.0000e+16    1.40606885e-28     
   50.0000       1.0000e+17    1.40835522e-28     
   50.0000       2.0000e+17    1.40955935e-28     
   50.0000       5.0000e+17    1.41027593e-28     
   50.0000       1.0000e+18    1.41048918e-28     
   50.0000       2.0000e+18    1.41057177e-28     
   50.0000       5.0000e+18    1.41059364e-28     
   50.0000       1.0000e+19    1.41058589e-28     
   50.0000       2.0000e+19    1.41057272e-28     
   50.0000       5.0000e+19    1.41055595e-28     
   50.0000       1.0000e+20    1.41054642e-28     
   50.0000       2.0000e+20    1.41053968e-28     
   50.0000       5.0000e+20    1.41053373e-28     
   50.0000       1.0000e+21    1.41053073e-28     
   50.0000       2.0000e+21    1.41052875e-28     
