#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=5.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(5)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.0000        1.0000e+14    3.22324312e-28     
   1.0000        2.0000e+14    3.21603487e-28     
   1.0000        5.0000e+14    3.20358021e-28     
   1.0000        1.0000e+15    3.19109684e-28     
   1.0000        2.0000e+15    3.17478836e-28     
   1.0000        5.0000e+15    3.14406955e-28     
   1.0000        1.0000e+16    3.10929509e-28     
   1.0000        2.0000e+16    3.05685970e-28     
   1.0000        5.0000e+16    2.93594892e-28     
   1.0000        1.0000e+17    2.77396265e-28     
   1.0000        2.0000e+17    2.52114742e-28     
   1.0000        5.0000e+17    2.04981974e-28     
   1.0000        1.0000e+18    1.65064259e-28     
   1.0000        2.0000e+18    1.27996970e-28     
   1.0000        5.0000e+18    8.80342858e-29     
   1.0000        1.0000e+19    6.53625207e-29     
   1.0000        2.0000e+19    4.84383156e-29     
   1.0000        5.0000e+19    3.22621966e-29     
   1.0000        1.0000e+20    2.33599268e-29     
   1.0000        2.0000e+20    1.69702617e-29     
   1.0000        5.0000e+20    1.16580807e-29     
   1.0000        1.0000e+21    9.07528698e-30     
   1.0000        2.0000e+21    6.98504279e-30     
   1.5000        1.0000e+14    2.26836955e-26     
   1.5000        2.0000e+14    2.26217126e-26     
   1.5000        5.0000e+14    2.25145022e-26     
   1.5000        1.0000e+15    2.24068371e-26     
   1.5000        2.0000e+15    2.22657990e-26     
   1.5000        5.0000e+15    2.19988386e-26     
   1.5000        1.0000e+16    2.16946526e-26     
   1.5000        2.0000e+16    2.12331494e-26     
   1.5000        5.0000e+16    2.01690865e-26     
   1.5000        1.0000e+17    1.87722944e-26     
   1.5000        2.0000e+17    1.66835076e-26     
   1.5000        5.0000e+17    1.30587083e-26     
   1.5000        1.0000e+18    1.01968705e-26     
   1.5000        2.0000e+18    7.65505100e-27     
   1.5000        5.0000e+18    5.02289002e-27     
   1.5000        1.0000e+19    3.58897955e-27     
   1.5000        2.0000e+19    2.54352161e-27     
   1.5000        5.0000e+19    1.57275193e-27     
   1.5000        1.0000e+20    1.07191890e-27     
   1.5000        2.0000e+20    7.35733912e-28     
   1.5000        5.0000e+20    4.67064295e-28     
   1.5000        1.0000e+21    3.35576155e-28     
   1.5000        2.0000e+21    2.32346608e-28     
   2.0000        1.0000e+14    1.90981048e-25     
   2.0000        2.0000e+14    1.90400602e-25     
   2.0000        5.0000e+14    1.89395500e-25     
   2.0000        1.0000e+15    1.88384707e-25     
   2.0000        2.0000e+15    1.87058436e-25     
   2.0000        5.0000e+15    1.84541422e-25     
   2.0000        1.0000e+16    1.81663756e-25     
   2.0000        2.0000e+16    1.77285068e-25     
   2.0000        5.0000e+16    1.67205966e-25     
   2.0000        1.0000e+17    1.54159398e-25     
   2.0000        2.0000e+17    1.35156016e-25     
   2.0000        5.0000e+17    1.03502286e-25     
   2.0000        1.0000e+18    7.94343224e-26     
   2.0000        2.0000e+18    5.85525574e-26     
   2.0000        5.0000e+18    3.74277183e-26     
   2.0000        1.0000e+19    2.61745700e-26     
   2.0000        2.0000e+19    1.80769767e-26     
   2.0000        5.0000e+19    1.07252156e-26     
   2.0000        1.0000e+20    7.08611068e-27     
   2.0000        2.0000e+20    4.72348371e-27     
   2.0000        5.0000e+20    2.86077907e-27     
   2.0000        1.0000e+21    1.95229869e-27     
   2.0000        2.0000e+21    1.26927240e-27     
   3.0000        1.0000e+14    1.62752387e-24     
   3.0000        2.0000e+14    1.62198788e-24     
   3.0000        5.0000e+14    1.61238663e-24     
   3.0000        1.0000e+15    1.60271674e-24     
   3.0000        2.0000e+15    1.59001264e-24     
   3.0000        5.0000e+15    1.56586126e-24     
   3.0000        1.0000e+16    1.53819074e-24     
   3.0000        2.0000e+16    1.49602029e-24     
   3.0000        5.0000e+16    1.39932878e-24     
   3.0000        1.0000e+17    1.27628436e-24     
   3.0000        2.0000e+17    1.10221224e-24     
   3.0000        5.0000e+17    8.24426561e-25     
   3.0000        1.0000e+18    6.21036857e-25     
   3.0000        2.0000e+18    4.48755940e-25     
   3.0000        5.0000e+18    2.78879916e-25     
   3.0000        1.0000e+19    1.90502181e-25     
   3.0000        2.0000e+19    1.27897221e-25     
   3.0000        5.0000e+19    7.27440813e-26     
   3.0000        1.0000e+20    4.66663751e-26     
   3.0000        2.0000e+20    3.02260311e-26     
   3.0000        5.0000e+20    1.73599138e-26     
   3.0000        1.0000e+21    1.11701308e-26     
   3.0000        2.0000e+21    6.79914788e-27     
   4.0000        1.0000e+14    4.78967424e-24     
   4.0000        2.0000e+14    4.77238451e-24     
   4.0000        5.0000e+14    4.74236971e-24     
   4.0000        1.0000e+15    4.71212604e-24     
   4.0000        2.0000e+15    4.67239478e-24     
   4.0000        5.0000e+15    4.59690528e-24     
   4.0000        1.0000e+16    4.51048188e-24     
   4.0000        2.0000e+16    4.37888957e-24     
   4.0000        5.0000e+16    4.07822914e-24     
   4.0000        1.0000e+17    3.69912011e-24     
   4.0000        2.0000e+17    3.17038616e-24     
   4.0000        5.0000e+17    2.34336558e-24     
   4.0000        1.0000e+18    1.74826493e-24     
   4.0000        2.0000e+18    1.25008123e-24     
   4.0000        5.0000e+18    7.65389644e-25     
   4.0000        1.0000e+19    5.16326078e-25     
   4.0000        2.0000e+19    3.41599889e-25     
   4.0000        5.0000e+19    1.90459629e-25     
   4.0000        1.0000e+20    1.20635070e-25     
   4.0000        2.0000e+20    7.71065257e-26     
   4.0000        5.0000e+20    4.30557555e-26     
   4.0000        1.0000e+21    2.68612475e-26     
   4.0000        2.0000e+21    1.58366071e-26     
   7.0000        1.0000e+14    1.96510681e-23     
   7.0000        2.0000e+14    1.95739955e-23     
   7.0000        5.0000e+14    1.94400374e-23     
   7.0000        1.0000e+15    1.93051555e-23     
   7.0000        2.0000e+15    1.91284431e-23     
   7.0000        5.0000e+15    1.87946711e-23     
   7.0000        1.0000e+16    1.84154761e-23     
   7.0000        2.0000e+16    1.78422205e-23     
   7.0000        5.0000e+16    1.65434393e-23     
   7.0000        1.0000e+17    1.49220384e-23     
   7.0000        2.0000e+17    1.26884025e-23     
   7.0000        5.0000e+17    9.25280659e-24     
   7.0000        1.0000e+18    6.81910561e-24     
   7.0000        2.0000e+18    4.80821956e-24     
   7.0000        5.0000e+18    2.88454696e-24     
   7.0000        1.0000e+19    1.91303074e-24     
   7.0000        2.0000e+19    1.24276082e-24     
   7.0000        5.0000e+19    6.78550455e-25     
   7.0000        1.0000e+20    4.24921655e-25     
   7.0000        2.0000e+20    2.67990302e-25     
   7.0000        5.0000e+20    1.44593092e-25     
   7.0000        1.0000e+21    8.68839374e-26     
   7.0000        2.0000e+21    4.93914429e-26     
   10.0000       1.0000e+14    3.50518831e-23     
   10.0000       2.0000e+14    3.49092703e-23     
   10.0000       5.0000e+14    3.46613042e-23     
   10.0000       1.0000e+15    3.44119773e-23     
   10.0000       2.0000e+15    3.40863900e-23     
   10.0000       5.0000e+15    3.34755359e-23     
   10.0000       1.0000e+16    3.27876750e-23     
   10.0000       2.0000e+16    3.17563369e-23     
   10.0000       5.0000e+16    2.94353216e-23     
   10.0000       1.0000e+17    2.65423293e-23     
   10.0000       2.0000e+17    2.25504498e-23     
   10.0000       5.0000e+17    1.63951331e-23     
   10.0000       1.0000e+18    1.20329298e-23     
   10.0000       2.0000e+18    8.43804785e-24     
   10.0000       5.0000e+18    5.01818532e-24     
   10.0000       1.0000e+19    3.30444992e-24     
   10.0000       2.0000e+19    2.13308876e-24     
   10.0000       5.0000e+19    1.15918979e-24     
   10.0000       1.0000e+20    7.25178944e-25     
   10.0000       2.0000e+20    4.56361548e-25     
   10.0000       5.0000e+20    2.43726233e-25     
   10.0000       1.0000e+21    1.44700451e-25     
   10.0000       2.0000e+21    8.13305557e-26     
   15.0000       1.0000e+14    5.54212313e-23     
   15.0000       2.0000e+14    5.51892587e-23     
   15.0000       5.0000e+14    5.47858204e-23     
   15.0000       1.0000e+15    5.43809823e-23     
   15.0000       2.0000e+15    5.38546546e-23     
   15.0000       5.0000e+15    5.28762280e-23     
   15.0000       1.0000e+16    5.17882472e-23     
   15.0000       2.0000e+16    5.01767410e-23     
   15.0000       5.0000e+16    4.65834830e-23     
   15.0000       1.0000e+17    4.20992662e-23     
   15.0000       2.0000e+17    3.58564490e-23     
   15.0000       5.0000e+17    2.61027662e-23     
   15.0000       1.0000e+18    1.91270927e-23     
   15.0000       2.0000e+18    1.33666057e-23     
   15.0000       5.0000e+18    7.89653291e-24     
   15.0000       1.0000e+19    5.17133400e-24     
   15.0000       2.0000e+19    3.32531907e-24     
   15.0000       5.0000e+19    1.80619919e-24     
   15.0000       1.0000e+20    1.13237386e-24     
   15.0000       2.0000e+20    7.13514548e-25     
   15.0000       5.0000e+20    3.79615841e-25     
   15.0000       1.0000e+21    2.24007906e-25     
   15.0000       2.0000e+21    1.25154130e-25     
   20.0000       1.0000e+14    6.97900985e-23     
   20.0000       2.0000e+14    6.94947592e-23     
   20.0000       5.0000e+14    6.89810365e-23     
   20.0000       1.0000e+15    6.84662684e-23     
   20.0000       2.0000e+15    6.77991457e-23     
   20.0000       5.0000e+15    6.65673596e-23     
   20.0000       1.0000e+16    6.52107994e-23     
   20.0000       2.0000e+16    6.32210924e-23     
   20.0000       5.0000e+16    5.88185666e-23     
   20.0000       1.0000e+17    5.33140982e-23     
   20.0000       2.0000e+17    4.55761774e-23     
   20.0000       5.0000e+17    3.33046488e-23     
   20.0000       1.0000e+18    2.44254451e-23     
   20.0000       2.0000e+18    1.70581190e-23     
   20.0000       5.0000e+18    1.00504011e-23     
   20.0000       1.0000e+19    6.56543006e-24     
   20.0000       2.0000e+19    4.21648416e-24     
   20.0000       5.0000e+19    2.29356130e-24     
   20.0000       1.0000e+20    1.44156594e-24     
   20.0000       2.0000e+20    9.10361955e-25     
   20.0000       5.0000e+20    4.84698132e-25     
   20.0000       1.0000e+21    2.85757818e-25     
   20.0000       2.0000e+21    1.59461893e-25     
   30.0000       1.0000e+14    8.75172901e-23     
   30.0000       2.0000e+14    8.71462685e-23     
   30.0000       5.0000e+14    8.65017756e-23     
   30.0000       1.0000e+15    8.58581183e-23     
   30.0000       2.0000e+15    8.50282364e-23     
   30.0000       5.0000e+15    8.35105276e-23     
   30.0000       1.0000e+16    8.18609558e-23     
   30.0000       2.0000e+16    7.94743382e-23     
   30.0000       5.0000e+16    7.42517622e-23     
   30.0000       1.0000e+17    6.76968793e-23     
   30.0000       2.0000e+17    5.83203561e-23     
   30.0000       5.0000e+17    4.30269241e-23     
   30.0000       1.0000e+18    3.16924510e-23     
   30.0000       2.0000e+18    2.21711714e-23     
   30.0000       5.0000e+18    1.30458344e-23     
   30.0000       1.0000e+19    8.50126735e-24     
   30.0000       2.0000e+19    5.45400678e-24     
   30.0000       5.0000e+19    2.97421898e-24     
   30.0000       1.0000e+20    1.87609615e-24     
   30.0000       2.0000e+20    1.18915303e-24     
   30.0000       5.0000e+20    6.35649314e-25     
   30.0000       1.0000e+21    3.75518622e-25     
   30.0000       2.0000e+21    2.09822997e-25     
   50.0000       1.0000e+14    1.02759182e-22     
   50.0000       2.0000e+14    1.02331777e-22     
   50.0000       5.0000e+14    1.01590148e-22     
   50.0000       1.0000e+15    1.00851814e-22     
   50.0000       2.0000e+15    9.99048259e-23     
   50.0000       5.0000e+15    9.81909224e-23     
   50.0000       1.0000e+16    9.63567845e-23     
   50.0000       2.0000e+16    9.37496402e-23     
   50.0000       5.0000e+16    8.81389490e-23     
   50.0000       1.0000e+17    8.10755432e-23     
   50.0000       2.0000e+17    7.07232945e-23     
   50.0000       5.0000e+17    5.30986050e-23     
   50.0000       1.0000e+18    3.95093977e-23     
   50.0000       2.0000e+18    2.78327477e-23     
   50.0000       5.0000e+18    1.64566142e-23     
   50.0000       1.0000e+19    1.07370427e-23     
   50.0000       2.0000e+19    6.90152194e-24     
   50.0000       5.0000e+19    3.78328744e-24     
   50.0000       1.0000e+20    2.39707848e-24     
   50.0000       2.0000e+20    1.52644981e-24     
   50.0000       5.0000e+20    8.22263814e-25     
   50.0000       1.0000e+21    4.88837226e-25     
   50.0000       2.0000e+21    2.74564605e-25     
