#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=8.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(8)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   2.0000        5.0000e+16    6.87044947e-27     
   2.0000        1.0000e+17    7.28137044e-27     
   2.0000        2.0000e+17    7.57703333e-27     
   2.0000        5.0000e+17    7.82863786e-27     
   2.0000        1.0000e+18    7.94466239e-27     
   2.0000        2.0000e+18    8.01877637e-27     
   2.0000        5.0000e+18    8.07643043e-27     
   2.0000        1.0000e+19    8.10127061e-27     
   2.0000        2.0000e+19    8.11650573e-27     
   2.0000        5.0000e+19    8.12813965e-27     
   2.0000        1.0000e+20    8.13312861e-27     
   2.0000        2.0000e+20    8.13610841e-27     
   2.0000        5.0000e+20    8.13826735e-27     
   2.0000        1.0000e+21    8.13921159e-27     
   2.0000        2.0000e+21    8.13985824e-27     
   3.0000        1.0000e+14    2.16811175e-27     
   3.0000        2.0000e+14    2.19819096e-27     
   3.0000        5.0000e+14    2.25946316e-27     
   3.0000        1.0000e+15    2.33713500e-27     
   3.0000        2.0000e+15    2.46308561e-27     
   3.0000        5.0000e+15    2.72599278e-27     
   3.0000        1.0000e+16    2.97836592e-27     
   3.0000        2.0000e+16    3.23388194e-27     
   3.0000        5.0000e+16    3.51986024e-27     
   3.0000        1.0000e+17    3.67986637e-27     
   3.0000        2.0000e+17    3.79394085e-27     
   3.0000        5.0000e+17    3.89019399e-27     
   3.0000        1.0000e+18    3.93422437e-27     
   3.0000        2.0000e+18    3.96219380e-27     
   3.0000        5.0000e+18    3.98378655e-27     
   3.0000        1.0000e+19    3.99300268e-27     
   3.0000        2.0000e+19    3.99862858e-27     
   3.0000        5.0000e+19    4.00288363e-27     
   3.0000        1.0000e+20    4.00466734e-27     
   3.0000        2.0000e+20    4.00571395e-27     
   3.0000        5.0000e+20    4.00647046e-27     
   3.0000        1.0000e+21    4.00680068e-27     
   3.0000        2.0000e+21    4.00701747e-27     
   5.0000        1.0000e+14    1.11329028e-27     
   5.0000        2.0000e+14    1.12400662e-27     
   5.0000        5.0000e+14    1.14501702e-27     
   5.0000        1.0000e+15    1.17095656e-27     
   5.0000        2.0000e+15    1.21249221e-27     
   5.0000        5.0000e+15    1.29824083e-27     
   5.0000        1.0000e+16    1.37959043e-27     
   5.0000        2.0000e+16    1.46104975e-27     
   5.0000        5.0000e+16    1.55107412e-27     
   5.0000        1.0000e+17    1.60080882e-27     
   5.0000        2.0000e+17    1.63590017e-27     
   5.0000        5.0000e+17    1.66517562e-27     
   5.0000        1.0000e+18    1.67841719e-27     
   5.0000        2.0000e+18    1.68675663e-27     
   5.0000        5.0000e+18    1.69312698e-27     
   5.0000        1.0000e+19    1.69581836e-27     
   5.0000        2.0000e+19    1.69745175e-27     
   5.0000        5.0000e+19    1.69867276e-27     
   5.0000        1.0000e+20    1.69917493e-27     
   5.0000        2.0000e+20    1.69946691e-27     
   5.0000        5.0000e+20    1.69967882e-27     
   5.0000        1.0000e+21    1.69977062e-27     
   5.0000        2.0000e+21    1.69982836e-27     
   7.0000        1.0000e+14    7.06653858e-28     
   7.0000        2.0000e+14    7.12136638e-28     
   7.0000        5.0000e+14    7.22511331e-28     
   7.0000        1.0000e+15    7.34974440e-28     
   7.0000        2.0000e+15    7.54732922e-28     
   7.0000        5.0000e+15    7.95527822e-28     
   7.0000        1.0000e+16    8.34301941e-28     
   7.0000        2.0000e+16    8.73090682e-28     
   7.0000        5.0000e+16    9.15750014e-28     
   7.0000        1.0000e+17    9.39125403e-28     
   7.0000        2.0000e+17    9.55471694e-28     
   7.0000        5.0000e+17    9.68951901e-28     
   7.0000        1.0000e+18    9.74971896e-28     
   7.0000        2.0000e+18    9.78722030e-28     
   7.0000        5.0000e+18    9.81551369e-28     
   7.0000        1.0000e+19    9.82732951e-28     
   7.0000        2.0000e+19    9.83443836e-28     
   7.0000        5.0000e+19    9.83969211e-28     
   7.0000        1.0000e+20    9.84182809e-28     
   7.0000        2.0000e+20    9.84306513e-28     
   7.0000        5.0000e+20    9.84396368e-28     
   7.0000        1.0000e+21    9.84434971e-28     
   7.0000        2.0000e+21    9.84458747e-28     
   10.0000       1.0000e+14    4.32536653e-28     
   10.0000       2.0000e+14    4.35270526e-28     
   10.0000       5.0000e+14    4.40223907e-28     
   10.0000       1.0000e+15    4.45955143e-28     
   10.0000       2.0000e+15    4.54916889e-28     
   10.0000       5.0000e+15    4.73505055e-28     
   10.0000       1.0000e+16    4.91330808e-28     
   10.0000       2.0000e+16    5.09223766e-28     
   10.0000       5.0000e+16    5.28833061e-28     
   10.0000       1.0000e+17    5.39465805e-28     
   10.0000       2.0000e+17    5.46799880e-28     
   10.0000       5.0000e+17    5.52730050e-28     
   10.0000       1.0000e+18    5.55316538e-28     
   10.0000       2.0000e+18    5.56892810e-28     
   10.0000       5.0000e+18    5.58051949e-28     
   10.0000       1.0000e+19    5.58523573e-28     
   10.0000       2.0000e+19    5.58801091e-28     
   10.0000       5.0000e+19    5.59001083e-28     
   10.0000       1.0000e+20    5.59080663e-28     
   10.0000       2.0000e+20    5.59126255e-28     
   10.0000       5.0000e+20    5.59159065e-28     
   10.0000       1.0000e+21    5.59172919e-28     
   10.0000       2.0000e+21    5.59181272e-28     
   15.0000       1.0000e+14    2.47386373e-28     
   15.0000       2.0000e+14    2.48641535e-28     
   15.0000       5.0000e+14    2.50799489e-28     
   15.0000       1.0000e+15    2.53167372e-28     
   15.0000       2.0000e+15    2.56786411e-28     
   15.0000       5.0000e+15    2.64350503e-28     
   15.0000       1.0000e+16    2.71732607e-28     
   15.0000       2.0000e+16    2.79210361e-28     
   15.0000       5.0000e+16    2.87387841e-28     
   15.0000       1.0000e+17    2.91755399e-28     
   15.0000       2.0000e+17    2.94699342e-28     
   15.0000       5.0000e+17    2.96993741e-28     
   15.0000       1.0000e+18    2.97946381e-28     
   15.0000       2.0000e+18    2.98498048e-28     
   15.0000       5.0000e+18    2.98877604e-28     
   15.0000       1.0000e+19    2.99020414e-28     
   15.0000       2.0000e+19    2.99098237e-28     
   15.0000       5.0000e+19    2.99149264e-28     
   15.0000       1.0000e+20    2.99167809e-28     
   15.0000       2.0000e+20    2.99177759e-28     
   15.0000       5.0000e+20    2.99184366e-28     
   15.0000       1.0000e+21    2.99186901e-28     
   15.0000       2.0000e+21    2.99188324e-28     
   20.0000       1.0000e+14    1.63483573e-28     
   20.0000       2.0000e+14    1.64228430e-28     
   20.0000       5.0000e+14    1.65463198e-28     
   20.0000       1.0000e+15    1.66761163e-28     
   20.0000       2.0000e+15    1.68700394e-28     
   20.0000       5.0000e+15    1.72770851e-28     
   20.0000       1.0000e+16    1.76806677e-28     
   20.0000       2.0000e+16    1.80932980e-28     
   20.0000       5.0000e+16    1.85440694e-28     
   20.0000       1.0000e+17    1.87813927e-28     
   20.0000       2.0000e+17    1.89375518e-28     
   20.0000       5.0000e+17    1.90542172e-28     
   20.0000       1.0000e+18    1.90996570e-28     
   20.0000       2.0000e+18    1.91240383e-28     
   20.0000       5.0000e+18    1.91389278e-28     
   20.0000       1.0000e+19    1.91436104e-28     
   20.0000       2.0000e+19    1.91456225e-28     
   20.0000       5.0000e+19    1.91464599e-28     
   20.0000       1.0000e+20    1.91465732e-28     
   20.0000       2.0000e+20    1.91465482e-28     
   20.0000       5.0000e+20    1.91464539e-28     
   20.0000       1.0000e+21    1.91463813e-28     
   20.0000       2.0000e+21    1.91463257e-28     
   30.0000       1.0000e+14    9.15703985e-29     
   30.0000       2.0000e+14    9.19301933e-29     
   30.0000       5.0000e+14    9.24993283e-29     
   30.0000       1.0000e+15    9.30602683e-29     
   30.0000       2.0000e+15    9.38635930e-29     
   30.0000       5.0000e+15    9.55517053e-29     
   30.0000       1.0000e+16    9.72692663e-29     
   30.0000       2.0000e+16    9.90561563e-29     
   30.0000       5.0000e+16    1.01008506e-28     
   30.0000       1.0000e+17    1.02011099e-28     
   30.0000       2.0000e+17    1.02640430e-28     
   30.0000       5.0000e+17    1.03068122e-28     
   30.0000       1.0000e+18    1.03207724e-28     
   30.0000       2.0000e+18    1.03263843e-28     
   30.0000       5.0000e+18    1.03277932e-28     
   30.0000       1.0000e+19    1.03271099e-28     
   30.0000       2.0000e+19    1.03260212e-28     
   30.0000       5.0000e+19    1.03246551e-28     
   30.0000       1.0000e+20    1.03238920e-28     
   30.0000       2.0000e+20    1.03233598e-28     
   30.0000       5.0000e+20    1.03228947e-28     
   30.0000       1.0000e+21    1.03226639e-28     
   30.0000       2.0000e+21    1.03225131e-28     
   50.0000       1.0000e+14    4.34485501e-29     
   50.0000       2.0000e+14    4.35989096e-29     
   50.0000       5.0000e+14    4.38260814e-29     
   50.0000       1.0000e+15    4.40332769e-29     
   50.0000       2.0000e+15    4.43104670e-29     
   50.0000       5.0000e+15    4.48859559e-29     
   50.0000       1.0000e+16    4.54931836e-29     
   50.0000       2.0000e+16    4.61448963e-29     
   50.0000       5.0000e+16    4.68627453e-29     
   50.0000       1.0000e+17    4.72195987e-29     
   50.0000       2.0000e+17    4.74264510e-29     
   50.0000       5.0000e+17    4.75403942e-29     
   50.0000       1.0000e+18    4.75583970e-29     
   50.0000       2.0000e+18    4.75494810e-29     
   50.0000       5.0000e+18    4.75237652e-29     
   50.0000       1.0000e+19    4.75042265e-29     
   50.0000       2.0000e+19    4.74877268e-29     
   50.0000       5.0000e+19    4.74714317e-29     
   50.0000       1.0000e+20    4.74631698e-29     
   50.0000       2.0000e+20    4.74576328e-29     
   50.0000       5.0000e+20    4.74529490e-29     
   50.0000       1.0000e+21    4.74506699e-29     
   50.0000       2.0000e+21    4.74491880e-29     
