#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=16.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(16)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.0000        1.0000e+14    4.39494021e-28     
   1.0000        2.0000e+14    3.24081291e-28     
   1.0000        5.0000e+14    2.01352979e-28     
   1.0000        1.0000e+15    1.34799118e-28     
   1.0000        2.0000e+15    8.80238780e-29     
   1.0000        5.0000e+15    4.88692674e-29     
   1.0000        1.0000e+16    3.09722588e-29     
   1.0000        2.0000e+16    1.95584932e-29     
   1.0000        5.0000e+16    1.06727846e-29     
   1.0000        1.0000e+17    6.79374191e-30     
   1.0000        2.0000e+17    4.36578306e-30     
   1.0000        5.0000e+17    2.48158006e-30     
   1.0000        1.0000e+18    1.64779205e-30     
   1.0000        2.0000e+18    1.11367350e-30     
   1.0000        5.0000e+18    6.80739081e-31     
   1.0000        1.0000e+19    4.78127714e-31     
   1.0000        2.0000e+19    3.41646378e-31     
   1.0000        5.0000e+19    2.21146030e-31     
   1.0000        1.0000e+20    1.58222710e-31     
   1.0000        2.0000e+20    1.14131988e-31     
   1.0000        5.0000e+20    7.79947807e-32     
   1.0000        1.0000e+21    6.05830872e-32     
   1.0000        2.0000e+21    4.65709901e-32     
   1.5000        1.0000e+14    3.49163696e-26     
   1.5000        2.0000e+14    2.55469017e-26     
   1.5000        5.0000e+14    1.57425262e-26     
   1.5000        1.0000e+15    1.04869476e-26     
   1.5000        2.0000e+15    6.81862230e-27     
   1.5000        5.0000e+15    3.76551199e-27     
   1.5000        1.0000e+16    2.37642184e-27     
   1.5000        2.0000e+16    1.49341022e-27     
   1.5000        5.0000e+16    8.08342609e-28     
   1.5000        1.0000e+17    5.10391684e-28     
   1.5000        2.0000e+17    3.24575043e-28     
   1.5000        5.0000e+17    1.81067813e-28     
   1.5000        1.0000e+18    1.18011706e-28     
   1.5000        2.0000e+18    7.78941921e-29     
   1.5000        5.0000e+18    4.57413091e-29     
   1.5000        1.0000e+19    3.09927516e-29     
   1.5000        2.0000e+19    2.12001579e-29     
   1.5000        5.0000e+19    1.27468399e-29     
   1.5000        1.0000e+20    8.58550628e-30     
   1.5000        2.0000e+20    5.85063357e-30     
   1.5000        5.0000e+20    3.69362153e-30     
   1.5000        1.0000e+21    2.64747196e-30     
   1.5000        2.0000e+21    1.83050827e-30     
   2.0000        1.0000e+14    3.15210317e-25     
   2.0000        2.0000e+14    2.29930482e-25     
   2.0000        5.0000e+14    1.41254520e-25     
   2.0000        1.0000e+15    9.39270608e-26     
   2.0000        2.0000e+15    6.09742854e-26     
   2.0000        5.0000e+15    3.36013006e-26     
   2.0000        1.0000e+16    2.11662309e-26     
   2.0000        2.0000e+16    1.32702600e-26     
   2.0000        5.0000e+16    7.15226506e-27     
   2.0000        1.0000e+17    4.49577691e-27     
   2.0000        2.0000e+17    2.84210861e-27     
   2.0000        5.0000e+17    1.56855780e-27     
   2.0000        1.0000e+18    1.01142883e-27     
   2.0000        2.0000e+18    6.58550832e-28     
   2.0000        5.0000e+18    3.78077514e-28     
   2.0000        1.0000e+19    2.51015226e-28     
   2.0000        2.0000e+19    1.67410308e-28     
   2.0000        5.0000e+19    9.66142541e-29     
   2.0000        1.0000e+20    6.30839644e-29     
   2.0000        2.0000e+20    4.17441215e-29     
   2.0000        5.0000e+20    2.51360376e-29     
   2.0000        1.0000e+21    1.71101409e-29     
   2.0000        2.0000e+21    1.11074105e-29     
   3.0000        1.0000e+14    2.93731073e-24     
   3.0000        2.0000e+14    2.14049668e-24     
   3.0000        5.0000e+14    1.31389669e-24     
   3.0000        1.0000e+15    8.73268660e-25     
   3.0000        2.0000e+15    5.66596191e-25     
   3.0000        5.0000e+15    3.11882471e-25     
   3.0000        1.0000e+16    1.96176273e-25     
   3.0000        2.0000e+16    1.22719152e-25     
   3.0000        5.0000e+16    6.58371792e-26     
   3.0000        1.0000e+17    4.11711146e-26     
   3.0000        2.0000e+17    2.58461436e-26     
   3.0000        5.0000e+17    1.40848457e-26     
   3.0000        1.0000e+18    8.96859628e-27     
   3.0000        2.0000e+18    5.74788189e-27     
   3.0000        5.0000e+18    3.21704900e-27     
   3.0000        1.0000e+19    2.08759038e-27     
   3.0000        2.0000e+19    1.35364837e-27     
   3.0000        5.0000e+19    7.48852117e-28     
   3.0000        1.0000e+20    4.74627562e-28     
   3.0000        2.0000e+20    3.05032997e-28     
   3.0000        5.0000e+20    1.74067592e-28     
   3.0000        1.0000e+21    1.11680917e-28     
   3.0000        2.0000e+21    6.78640203e-29     
   4.0000        1.0000e+14    9.20192216e-24     
   4.0000        2.0000e+14    6.71521921e-24     
   4.0000        5.0000e+14    4.12884064e-24     
   4.0000        1.0000e+15    2.74692299e-24     
   4.0000        2.0000e+15    1.78348975e-24     
   4.0000        5.0000e+15    9.82007881e-25     
   4.0000        1.0000e+16    6.17456267e-25     
   4.0000        2.0000e+16    3.85853577e-25     
   4.0000        5.0000e+16    2.06461043e-25     
   4.0000        1.0000e+17    1.28702568e-25     
   4.0000        2.0000e+17    8.04443010e-26     
   4.0000        5.0000e+17    4.34941824e-26     
   4.0000        1.0000e+18    2.74823529e-26     
   4.0000        2.0000e+18    1.74479751e-26     
   4.0000        5.0000e+18    9.62390183e-27     
   4.0000        1.0000e+19    6.16514441e-27     
   4.0000        2.0000e+19    3.93768442e-27     
   4.0000        5.0000e+19    2.13411649e-27     
   4.0000        1.0000e+20    1.33474811e-27     
   4.0000        2.0000e+20    8.45995552e-28     
   4.0000        5.0000e+20    4.69046837e-28     
   4.0000        1.0000e+21    2.91688484e-28     
   4.0000        2.0000e+21    1.71647654e-28     
   7.0000        1.0000e+14    4.29921826e-23     
   7.0000        2.0000e+14    3.15991014e-23     
   7.0000        5.0000e+14    1.95819524e-23     
   7.0000        1.0000e+15    1.30883755e-23     
   7.0000        2.0000e+15    8.52727219e-24     
   7.0000        5.0000e+15    4.70758968e-24     
   7.0000        1.0000e+16    2.96106448e-24     
   7.0000        2.0000e+16    1.84809551e-24     
   7.0000        5.0000e+16    9.84442717e-25     
   7.0000        1.0000e+17    6.10101223e-25     
   7.0000        2.0000e+17    3.78230493e-25     
   7.0000        5.0000e+17    2.01538154e-25     
   7.0000        1.0000e+18    1.25585075e-25     
   7.0000        2.0000e+18    7.84484472e-26     
   7.0000        5.0000e+18    4.22450671e-26     
   7.0000        1.0000e+19    2.65290503e-26     
   7.0000        2.0000e+19    1.65942499e-26     
   7.0000        5.0000e+19    8.78078027e-27     
   7.0000        1.0000e+20    5.41783349e-27     
   7.0000        2.0000e+20    3.38148074e-27     
   7.0000        5.0000e+20    1.80786247e-27     
   7.0000        1.0000e+21    1.08185105e-27     
   7.0000        2.0000e+21    6.13532511e-28     
   10.0000       1.0000e+14    8.38747003e-23     
   10.0000       2.0000e+14    6.20863373e-23     
   10.0000       5.0000e+14    3.87729656e-23     
   10.0000       1.0000e+15    2.60333269e-23     
   10.0000       2.0000e+15    1.70196867e-23     
   10.0000       5.0000e+15    9.42313495e-24     
   10.0000       1.0000e+16    5.93228773e-24     
   10.0000       2.0000e+16    3.70120202e-24     
   10.0000       5.0000e+16    1.96654416e-24     
   10.0000       1.0000e+17    1.21434269e-24     
   10.0000       2.0000e+17    7.48951827e-25     
   10.0000       5.0000e+17    3.95436265e-25     
   10.0000       1.0000e+18    2.44308122e-25     
   10.0000       2.0000e+18    1.51152211e-25     
   10.0000       5.0000e+18    8.02953714e-26     
   10.0000       1.0000e+19    4.99008279e-26     
   10.0000       2.0000e+19    3.09255216e-26     
   10.0000       5.0000e+19    1.62331784e-26     
   10.0000       1.0000e+20    9.98388399e-27     
   10.0000       2.0000e+20    6.20588334e-27     
   10.0000       5.0000e+20    3.27824332e-27     
   10.0000       1.0000e+21    1.93673812e-27     
   10.0000       2.0000e+21    1.08546714e-27     
   15.0000       1.0000e+14    1.47196960e-22     
   15.0000       2.0000e+14    1.10047731e-22     
   15.0000       5.0000e+14    6.94726099e-23     
   15.0000       1.0000e+15    4.69445505e-23     
   15.0000       2.0000e+15    3.08417087e-23     
   15.0000       5.0000e+15    1.71497618e-23     
   15.0000       1.0000e+16    1.08140599e-23     
   15.0000       2.0000e+16    6.74791026e-24     
   15.0000       5.0000e+16    3.57729767e-24     
   15.0000       1.0000e+17    2.20094772e-24     
   15.0000       2.0000e+17    1.35017627e-24     
   15.0000       5.0000e+17    7.06022361e-25     
   15.0000       1.0000e+18    4.32261888e-25     
   15.0000       2.0000e+18    2.64767001e-25     
   15.0000       5.0000e+18    1.38685357e-25     
   15.0000       1.0000e+19    8.53028464e-26     
   15.0000       2.0000e+19    5.24355156e-26     
   15.0000       5.0000e+19    2.73761915e-26     
   15.0000       1.0000e+20    1.68198016e-26     
   15.0000       2.0000e+20    1.04402733e-26     
   15.0000       5.0000e+20    5.48044785e-27     
   15.0000       1.0000e+21    3.21453719e-27     
   15.0000       2.0000e+21    1.78974588e-27     
   20.0000       1.0000e+14    1.99248031e-22     
   20.0000       2.0000e+14    1.50161900e-22     
   20.0000       5.0000e+14    9.56305194e-23     
   20.0000       1.0000e+15    6.49562348e-23     
   20.0000       2.0000e+15    4.28476881e-23     
   20.0000       5.0000e+15    2.39141248e-23     
   20.0000       1.0000e+16    1.51036607e-23     
   20.0000       2.0000e+16    9.42993156e-24     
   20.0000       5.0000e+16    4.99458739e-24     
   20.0000       1.0000e+17    3.06682940e-24     
   20.0000       2.0000e+17    1.87546594e-24     
   20.0000       5.0000e+17    9.75004908e-25     
   20.0000       1.0000e+18    5.93630036e-25     
   20.0000       2.0000e+18    3.61358970e-25     
   20.0000       5.0000e+18    1.87634253e-25     
   20.0000       1.0000e+19    1.14678759e-25     
   20.0000       2.0000e+19    7.01618145e-26     
   20.0000       5.0000e+19    3.65391078e-26     
   20.0000       1.0000e+20    2.24493765e-26     
   20.0000       2.0000e+20    1.39362751e-26     
   20.0000       5.0000e+20    7.30658836e-27     
   20.0000       1.0000e+21    4.27803150e-27     
   20.0000       2.0000e+21    2.37780632e-27     
   30.0000       1.0000e+14    2.75251172e-22     
   30.0000       2.0000e+14    2.09910205e-22     
   30.0000       5.0000e+14    1.35390541e-22     
   30.0000       1.0000e+15    9.26431664e-23     
   30.0000       2.0000e+15    6.14606321e-23     
   30.0000       5.0000e+15    3.44900488e-23     
   30.0000       1.0000e+16    2.18450435e-23     
   30.0000       2.0000e+16    1.36640777e-23     
   30.0000       5.0000e+16    7.24295143e-24     
   30.0000       1.0000e+17    4.44321361e-24     
   30.0000       2.0000e+17    2.71039148e-24     
   30.0000       5.0000e+17    1.40114349e-24     
   30.0000       1.0000e+18    8.48073619e-25     
   30.0000       2.0000e+18    5.12699801e-25     
   30.0000       5.0000e+18    2.63482627e-25     
   30.0000       1.0000e+19    1.59754069e-25     
   30.0000       2.0000e+19    9.71528034e-26     
   30.0000       5.0000e+19    5.04310515e-26     
   30.0000       1.0000e+20    3.09806742e-26     
   30.0000       2.0000e+20    1.92439573e-26     
   30.0000       5.0000e+20    1.00998248e-26     
   30.0000       1.0000e+21    5.91764738e-27     
   30.0000       2.0000e+21    3.29084691e-27     
   50.0000       1.0000e+14    3.59463708e-22     
   50.0000       2.0000e+14    2.78699901e-22     
   50.0000       5.0000e+14    1.83050110e-22     
   50.0000       1.0000e+15    1.26613660e-22     
   50.0000       2.0000e+15    8.47249088e-23     
