#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=8.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(8)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.5000        1.0000e+15    2.48001244e-26     
   1.5000        2.0000e+15    2.32350037e-26     
   1.5000        5.0000e+15    1.98366596e-26     
   1.5000        1.0000e+16    1.63977825e-26     
   1.5000        2.0000e+16    1.27536436e-26     
   1.5000        5.0000e+16    8.47985370e-27     
   1.5000        1.0000e+17    5.97983987e-27     
   1.5000        2.0000e+17    4.12668280e-27     
   1.5000        5.0000e+17    2.48356721e-27     
   1.5000        1.0000e+18    1.68431878e-27     
   1.5000        2.0000e+18    1.14421066e-27     
   1.5000        5.0000e+18    6.89371117e-28     
   1.5000        1.0000e+19    4.73092313e-28     
   1.5000        2.0000e+19    3.26462631e-28     
   1.5000        5.0000e+19    1.97693805e-28     
   1.5000        1.0000e+20    1.33567417e-28     
   1.5000        2.0000e+20    9.11961851e-29     
   1.5000        5.0000e+20    5.76627927e-29     
   1.5000        1.0000e+21    4.13591183e-29     
   1.5000        2.0000e+21    2.86079991e-29     
   2.0000        1.0000e+14    2.40788001e-25     
   2.0000        2.0000e+14    2.37280511e-25     
   2.0000        5.0000e+14    2.30079998e-25     
   2.0000        1.0000e+15    2.20916951e-25     
   2.0000        2.0000e+15    2.05950647e-25     
   2.0000        5.0000e+15    1.74058047e-25     
   2.0000        1.0000e+16    1.42589938e-25     
   2.0000        2.0000e+16    1.09915851e-25     
   2.0000        5.0000e+16    7.22770842e-26     
   2.0000        1.0000e+17    5.05517756e-26     
   2.0000        2.0000e+17    3.45855757e-26     
   2.0000        5.0000e+17    2.05426152e-26     
   2.0000        1.0000e+18    1.37676190e-26     
   2.0000        2.0000e+18    9.21921060e-27     
   2.0000        5.0000e+18    5.42758415e-27     
   2.0000        1.0000e+19    3.64938204e-27     
   2.0000        2.0000e+19    2.45530401e-27     
   2.0000        5.0000e+19    1.42713776e-27     
   2.0000        1.0000e+20    9.34768312e-28     
   2.0000        2.0000e+20    6.19796367e-28     
   2.0000        5.0000e+20    3.73821199e-28     
   2.0000        1.0000e+21    2.54649167e-28     
   2.0000        2.0000e+21    1.65383803e-28     
   3.0000        1.0000e+14    2.20483047e-24     
   3.0000        2.0000e+14    2.17109494e-24     
   3.0000        5.0000e+14    2.10134357e-24     
   3.0000        1.0000e+15    2.01208103e-24     
   3.0000        2.0000e+15    1.86678299e-24     
   3.0000        5.0000e+15    1.56265180e-24     
   3.0000        1.0000e+16    1.26936311e-24     
   3.0000        2.0000e+16    9.70251714e-25     
   3.0000        5.0000e+16    6.31062144e-25     
   3.0000        1.0000e+17    4.37608120e-25     
   3.0000        2.0000e+17    2.96580819e-25     
   3.0000        5.0000e+17    1.73568371e-25     
   3.0000        1.0000e+18    1.14760009e-25     
   3.0000        2.0000e+18    7.55960473e-26     
   3.0000        5.0000e+18    4.33744491e-26     
   3.0000        1.0000e+19    2.85051894e-26     
   3.0000        2.0000e+19    1.86476273e-26     
   3.0000        5.0000e+19    1.03911688e-26     
   3.0000        1.0000e+20    6.60748112e-27     
   3.0000        2.0000e+20    4.25567977e-27     
   3.0000        5.0000e+20    2.43299376e-27     
   3.0000        1.0000e+21    1.56231376e-27     
   3.0000        2.0000e+21    9.49831739e-28     
   4.0000        1.0000e+14    6.78403165e-24     
   4.0000        2.0000e+14    6.67846537e-24     
   4.0000        5.0000e+14    6.45964445e-24     
   4.0000        1.0000e+15    6.17911085e-24     
   4.0000        2.0000e+15    5.72304922e-24     
   4.0000        5.0000e+15    4.77416614e-24     
   4.0000        1.0000e+16    3.86593241e-24     
   4.0000        2.0000e+16    2.94499237e-24     
   4.0000        5.0000e+16    1.90600889e-24     
   4.0000        1.0000e+17    1.31594919e-24     
   4.0000        2.0000e+17    8.87228731e-25     
   4.0000        5.0000e+17    5.14815788e-25     
   4.0000        1.0000e+18    3.37690178e-25     
   4.0000        2.0000e+18    2.20343245e-25     
   4.0000        5.0000e+18    1.24604364e-25     
   4.0000        1.0000e+19    8.08541232e-26     
   4.0000        2.0000e+19    5.21091265e-26     
   4.0000        5.0000e+19    2.84532522e-26     
   4.0000        1.0000e+20    1.78567840e-26     
   4.0000        2.0000e+20    1.13446532e-26     
   4.0000        5.0000e+20    6.30271396e-27     
   4.0000        1.0000e+21    3.92317856e-27     
   4.0000        2.0000e+21    2.30992515e-27     
   7.0000        1.0000e+14    3.02188106e-23     
   7.0000        2.0000e+14    2.97504650e-23     
   7.0000        5.0000e+14    2.87804971e-23     
   7.0000        1.0000e+15    2.75383298e-23     
   7.0000        2.0000e+15    2.55171776e-23     
   7.0000        5.0000e+15    2.12972477e-23     
   7.0000        1.0000e+16    1.72411681e-23     
   7.0000        2.0000e+16    1.31153331e-23     
   7.0000        5.0000e+16    8.45082730e-24     
   7.0000        1.0000e+17    5.80159651e-24     
   7.0000        2.0000e+17    3.88061434e-24     
   7.0000        5.0000e+17    2.22024450e-24     
   7.0000        1.0000e+18    1.43699291e-24     
   7.0000        2.0000e+18    9.23137871e-25     
   7.0000        5.0000e+18    5.10167905e-25     
   7.0000        1.0000e+19    3.24771218e-25     
   7.0000        2.0000e+19    2.05136502e-25     
   7.0000        5.0000e+19    1.09453840e-25     
   7.0000        1.0000e+20    6.78084140e-26     
   7.0000        2.0000e+20    4.24458823e-26     
   7.0000        5.0000e+20    2.27526731e-26     
   7.0000        1.0000e+21    1.36318485e-26     
   7.0000        2.0000e+21    7.73623337e-27     
   10.0000       1.0000e+14    5.67948675e-23     
   10.0000       2.0000e+14    5.59349879e-23     
   10.0000       5.0000e+14    5.41611797e-23     
   10.0000       1.0000e+15    5.18978990e-23     
   10.0000       2.0000e+15    4.82073766e-23     
   10.0000       5.0000e+15    4.04174989e-23     
   10.0000       1.0000e+16    3.28272880e-23     
   10.0000       2.0000e+16    2.50249263e-23     
   10.0000       5.0000e+16    1.61282091e-23     
   10.0000       1.0000e+17    1.10499057e-23     
   10.0000       2.0000e+17    7.36252272e-24     
   10.0000       5.0000e+17    4.17974587e-24     
   10.0000       1.0000e+18    2.68462825e-24     
   10.0000       2.0000e+18    1.70964820e-24     
   10.0000       5.0000e+18    9.33086416e-25     
   10.0000       1.0000e+19    5.88312064e-25     
   10.0000       2.0000e+19    3.68444688e-25     
   10.0000       5.0000e+19    1.95190076e-25     
   10.0000       1.0000e+20    1.20608863e-25     
   10.0000       2.0000e+20    7.52292683e-26     
   10.0000       5.0000e+20    3.98643542e-26     
   10.0000       1.0000e+21    2.35848643e-26     
   10.0000       2.0000e+21    1.32293805e-26     
   15.0000       1.0000e+14    9.51291945e-23     
   15.0000       2.0000e+14    9.37474732e-23     
   15.0000       5.0000e+14    9.09170957e-23     
   15.0000       1.0000e+15    8.73306643e-23     
   15.0000       2.0000e+15    8.14679629e-23     
   15.0000       5.0000e+15    6.88685601e-23     
   15.0000       1.0000e+16    5.62985287e-23     
   15.0000       2.0000e+16    4.31333882e-23     
   15.0000       5.0000e+16    2.78847229e-23     
   15.0000       1.0000e+17    1.90932005e-23     
   15.0000       2.0000e+17    1.26834860e-23     
   15.0000       5.0000e+17    7.14838032e-24     
   15.0000       1.0000e+18    4.55668306e-24     
   15.0000       2.0000e+18    2.87664430e-24     
   15.0000       5.0000e+18    1.55054334e-24     
   15.0000       1.0000e+19    9.68665476e-25     
   15.0000       2.0000e+19    6.02357811e-25     
   15.0000       5.0000e+19    3.17803705e-25     
   15.0000       1.0000e+20    1.96340229e-25     
   15.0000       2.0000e+20    1.22384805e-25     
   15.0000       5.0000e+20    6.44907913e-26     
   15.0000       1.0000e+21    3.78927063e-26     
   15.0000       2.0000e+21    2.11186671e-26     
   20.0000       1.0000e+14    1.24381773e-22     
   20.0000       2.0000e+14    1.22640555e-22     
   20.0000       5.0000e+14    1.19095792e-22     
   20.0000       1.0000e+15    1.14633966e-22     
   20.0000       2.0000e+15    1.07332900e-22     
   20.0000       5.0000e+15    9.14070303e-23     
   20.0000       1.0000e+16    7.51833823e-23     
   20.0000       2.0000e+16    5.78999026e-23     
   20.0000       5.0000e+16    3.75857618e-23     
   20.0000       1.0000e+17    2.57583400e-23     
   20.0000       2.0000e+17    1.70949841e-23     
   20.0000       5.0000e+17    9.59943309e-24     
   20.0000       1.0000e+18    6.09280276e-24     
   20.0000       2.0000e+18    3.82678340e-24     
   20.0000       5.0000e+18    2.04732121e-24     
   20.0000       1.0000e+19    1.27201546e-24     
   20.0000       2.0000e+19    7.87939198e-25     
   20.0000       5.0000e+19    4.15098074e-25     
   20.0000       1.0000e+20    2.56624014e-25     
   20.0000       2.0000e+20    1.60073986e-25     
   20.0000       5.0000e+20    8.42938333e-26     
   20.0000       1.0000e+21    4.94526853e-26     
   20.0000       2.0000e+21    2.75183948e-26     
   30.0000       1.0000e+14    1.62632561e-22     
   30.0000       2.0000e+14    1.60483991e-22     
   30.0000       5.0000e+14    1.56162491e-22     
   30.0000       1.0000e+15    1.50795419e-22     
   30.0000       2.0000e+15    1.42026232e-22     
   30.0000       5.0000e+15    1.22477309e-22     
   30.0000       1.0000e+16    1.01875134e-22     
   30.0000       2.0000e+16    7.92731638e-23     
   30.0000       5.0000e+16    5.19827612e-23     
   30.0000       1.0000e+17    3.57751506e-23     
   30.0000       2.0000e+17    2.37725641e-23     
   30.0000       5.0000e+17    1.33203634e-23     
   30.0000       1.0000e+18    8.42091105e-24     
   30.0000       2.0000e+18    5.26086279e-24     
   30.0000       5.0000e+18    2.79035261e-24     
   30.0000       1.0000e+19    1.72179862e-24     
   30.0000       2.0000e+19    1.06131884e-24     
   30.0000       5.0000e+19    5.58075298e-25     
   30.0000       1.0000e+20    3.45298993e-25     
   30.0000       2.0000e+20    2.15690918e-25     
   30.0000       5.0000e+20    1.13788993e-25     
   30.0000       1.0000e+21    6.68281134e-26     
   30.0000       2.0000e+21    3.72144301e-26     
   50.0000       1.0000e+14    1.99680446e-22     
   50.0000       2.0000e+14    1.97257919e-22     
   50.0000       5.0000e+14    1.92456947e-22     
   50.0000       1.0000e+15    1.86605126e-22     
   50.0000       2.0000e+15    1.77102181e-22     
   50.0000       5.0000e+15    1.55370840e-22     
   50.0000       1.0000e+16    1.31372554e-22     
   50.0000       2.0000e+16    1.03881562e-22     
   50.0000       5.0000e+16    6.92935639e-23     
   50.0000       1.0000e+17    4.80967937e-23     
   50.0000       2.0000e+17    3.21058338e-23     
   50.0000       5.0000e+17    1.80068314e-23     
   50.0000       1.0000e+18    1.13592174e-23     
   50.0000       2.0000e+18    7.07127644e-24     
   50.0000       5.0000e+18    3.72795082e-24     
   50.0000       1.0000e+19    2.28861923e-24     
   50.0000       2.0000e+19    1.40583811e-24     
   50.0000       5.0000e+19    7.38749007e-25     
   50.0000       1.0000e+20    4.57495836e-25     
   50.0000       2.0000e+20    2.86277111e-25     
   50.0000       5.0000e+20    1.51773701e-25     
   50.0000       1.0000e+21    8.95828183e-26     
   50.0000       2.0000e+21    5.01069788e-26     
