#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=4.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(4)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.0000        1.0000e+14    4.06721424e-28     
   1.0000        2.0000e+14    4.06367398e-28     
   1.0000        5.0000e+14    4.05765432e-28     
   1.0000        1.0000e+15    4.05175595e-28     
   1.0000        2.0000e+15    4.04426753e-28     
   1.0000        5.0000e+15    4.03084307e-28     
   1.0000        1.0000e+16    4.01666257e-28     
   1.0000        2.0000e+16    3.99699742e-28     
   1.0000        5.0000e+16    3.95668310e-28     
   1.0000        1.0000e+17    3.90680795e-28     
   1.0000        2.0000e+17    3.82596480e-28     
   1.0000        5.0000e+17    3.63017522e-28     
   1.0000        1.0000e+18    3.37105755e-28     
   1.0000        2.0000e+18    2.98977099e-28     
   1.0000        5.0000e+18    2.34918972e-28     
   1.0000        1.0000e+19    1.86352318e-28     
   1.0000        2.0000e+19    1.44318807e-28     
   1.0000        5.0000e+19    9.95080673e-29     
   1.0000        1.0000e+20    7.31036941e-29     
   1.0000        2.0000e+20    5.35720746e-29     
   1.0000        5.0000e+20    3.70460589e-29     
   1.0000        1.0000e+21    2.89196917e-29     
   1.0000        2.0000e+21    2.22952208e-29     
   1.5000        1.0000e+14    2.56342352e-26     
   1.5000        2.0000e+14    2.56038687e-26     
   1.5000        5.0000e+14    2.55522529e-26     
   1.5000        1.0000e+15    2.55016852e-26     
   1.5000        2.0000e+15    2.54374855e-26     
   1.5000        5.0000e+15    2.53223748e-26     
   1.5000        1.0000e+16    2.52007358e-26     
   1.5000        2.0000e+16    2.50319541e-26     
   1.5000        5.0000e+16    2.46856171e-26     
   1.5000        1.0000e+17    2.42571040e-26     
   1.5000        2.0000e+17    2.35655763e-26     
   1.5000        5.0000e+17    2.19277847e-26     
   1.5000        1.0000e+18    1.98587121e-26     
   1.5000        2.0000e+18    1.70087936e-26     
   1.5000        5.0000e+18    1.26566522e-26     
   1.5000        1.0000e+19    9.62336537e-27     
   1.5000        2.0000e+19    7.10951124e-27     
   1.5000        5.0000e+19    4.54203847e-27     
   1.5000        1.0000e+20    3.13864104e-27     
   1.5000        2.0000e+20    2.17260996e-27     
   1.5000        5.0000e+20    1.38848252e-27     
   1.5000        1.0000e+21    1.00053066e-27     
   1.5000        2.0000e+21    6.93950939e-28     
   2.0000        1.0000e+14    2.03320361e-25     
   2.0000        2.0000e+14    2.03036363e-25     
   2.0000        5.0000e+14    2.02553463e-25     
   2.0000        1.0000e+15    2.02080235e-25     
   2.0000        2.0000e+15    2.01479353e-25     
   2.0000        5.0000e+15    2.00401990e-25     
   2.0000        1.0000e+16    1.99263758e-25     
   2.0000        2.0000e+16    1.97684820e-25     
   2.0000        5.0000e+16    1.94446004e-25     
   2.0000        1.0000e+17    1.90442598e-25     
   2.0000        2.0000e+17    1.84007391e-25     
   2.0000        5.0000e+17    1.69001536e-25     
   2.0000        1.0000e+18    1.50607043e-25     
   2.0000        2.0000e+18    1.26283317e-25     
   2.0000        5.0000e+18    9.11060929e-26     
   2.0000        1.0000e+19    6.76390270e-26     
   2.0000        2.0000e+19    4.86220864e-26     
   2.0000        5.0000e+19    2.97690875e-26     
   2.0000        1.0000e+20    1.99328051e-26     
   2.0000        2.0000e+20    1.33984692e-26     
   2.0000        5.0000e+20    8.16977078e-27     
   2.0000        1.0000e+21    5.59213273e-27     
   2.0000        2.0000e+21    3.64215628e-27     
   3.0000        1.0000e+14    1.62060839e-24     
   3.0000        2.0000e+14    1.61790268e-24     
   3.0000        5.0000e+14    1.61329774e-24     
   3.0000        1.0000e+15    1.60878290e-24     
   3.0000        2.0000e+15    1.60305075e-24     
   3.0000        5.0000e+15    1.59278233e-24     
   3.0000        1.0000e+16    1.58195157e-24     
   3.0000        2.0000e+16    1.56695708e-24     
   3.0000        5.0000e+16    1.53628247e-24     
   3.0000        1.0000e+17    1.49849406e-24     
   3.0000        2.0000e+17    1.43814664e-24     
   3.0000        5.0000e+17    1.30019796e-24     
   3.0000        1.0000e+18    1.13705304e-24     
   3.0000        2.0000e+18    9.31052235e-25     
   3.0000        5.0000e+18    6.49793930e-25     
   3.0000        1.0000e+19    4.70155194e-25     
   3.0000        2.0000e+19    3.28067834e-25     
   3.0000        5.0000e+19    1.92341475e-25     
   3.0000        1.0000e+20    1.25017544e-25     
   3.0000        2.0000e+20    8.16624656e-26     
   3.0000        5.0000e+20    4.72326046e-26     
   3.0000        1.0000e+21    3.04875472e-26     
   3.0000        2.0000e+21    1.85919950e-26     
   4.0000        1.0000e+14    4.58461016e-24     
   4.0000        2.0000e+14    4.57616139e-24     
   4.0000        5.0000e+14    4.56177064e-24     
   4.0000        1.0000e+15    4.54765842e-24     
   4.0000        2.0000e+15    4.52974974e-24     
   4.0000        5.0000e+15    4.49771816e-24     
   4.0000        1.0000e+16    4.46401736e-24     
   4.0000        2.0000e+16    4.41749927e-24     
   4.0000        5.0000e+16    4.32272150e-24     
   4.0000        1.0000e+17    4.20646096e-24     
   4.0000        2.0000e+17    4.02177399e-24     
   4.0000        5.0000e+17    3.60460567e-24     
   4.0000        1.0000e+18    3.12078380e-24     
   4.0000        2.0000e+18    2.52426333e-24     
   4.0000        5.0000e+18    1.73239490e-24     
   4.0000        1.0000e+19    1.23697248e-24     
   4.0000        2.0000e+19    8.50240365e-25     
   4.0000        5.0000e+19    4.88567423e-25     
   4.0000        1.0000e+20    3.13584420e-25     
   4.0000        2.0000e+20    2.02198257e-25     
   4.0000        5.0000e+20    1.13744034e-25     
   4.0000        1.0000e+21    7.11973262e-26     
   4.0000        2.0000e+21    4.20574825e-26     
   7.0000        1.0000e+14    1.75629170e-23     
   7.0000        2.0000e+14    1.75252193e-23     
   7.0000        5.0000e+14    1.74609041e-23     
   7.0000        1.0000e+15    1.73978445e-23     
   7.0000        2.0000e+15    1.73179994e-23     
   7.0000        5.0000e+15    1.71760105e-23     
   7.0000        1.0000e+16    1.70279597e-23     
   7.0000        2.0000e+16    1.68257595e-23     
   7.0000        5.0000e+16    1.64197933e-23     
   7.0000        1.0000e+17    1.59289114e-23     
   7.0000        2.0000e+17    1.51587420e-23     
   7.0000        5.0000e+17    1.34491190e-23     
   7.0000        1.0000e+18    1.15109897e-23     
   7.0000        2.0000e+18    9.18161682e-24     
   7.0000        5.0000e+18    6.17801266e-24     
   7.0000        1.0000e+19    4.34098720e-24     
   7.0000        2.0000e+19    2.93288049e-24     
   7.0000        5.0000e+19    1.65278587e-24     
   7.0000        1.0000e+20    1.05013976e-24     
   7.0000        2.0000e+20    6.68958930e-25     
   7.0000        5.0000e+20    3.64048509e-25     
   7.0000        1.0000e+21    2.19588618e-25     
   7.0000        2.0000e+21    1.25106833e-25     
   10.0000       1.0000e+14    3.00588679e-23     
   10.0000       2.0000e+14    2.99890189e-23     
   10.0000       5.0000e+14    2.98697222e-23     
   10.0000       1.0000e+15    2.97528029e-23     
   10.0000       2.0000e+15    2.96050760e-23     
   10.0000       5.0000e+15    2.93437481e-23     
   10.0000       1.0000e+16    2.90734830e-23     
   10.0000       2.0000e+16    2.87079802e-23     
   10.0000       5.0000e+16    2.79843230e-23     
   10.0000       1.0000e+17    2.71211188e-23     
   10.0000       2.0000e+17    2.57799497e-23     
   10.0000       5.0000e+17    2.28253772e-23     
   10.0000       1.0000e+18    1.94919743e-23     
   10.0000       2.0000e+18    1.54994486e-23     
   10.0000       5.0000e+18    1.03717059e-23     
   10.0000       1.0000e+19    7.25201689e-24     
   10.0000       2.0000e+19    4.87810103e-24     
   10.0000       5.0000e+19    2.74205189e-24     
   10.0000       1.0000e+20    1.74303287e-24     
   10.0000       2.0000e+20    1.10930205e-24     
   10.0000       5.0000e+20    5.98216182e-25     
   10.0000       1.0000e+21    3.56685919e-25     
   10.0000       2.0000e+21    2.00972952e-25     
   15.0000       1.0000e+14    4.54680497e-23     
   15.0000       2.0000e+14    4.53542058e-23     
   15.0000       5.0000e+14    4.51595136e-23     
   15.0000       1.0000e+15    4.49687908e-23     
   15.0000       2.0000e+15    4.47284282e-23     
   15.0000       5.0000e+15    4.43059507e-23     
   15.0000       1.0000e+16    4.38734716e-23     
   15.0000       2.0000e+16    4.32959365e-23     
   15.0000       5.0000e+16    4.21735489e-23     
