#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=12.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(12)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   10.0000       1.0000e+21    5.36236429e-27     
   10.0000       2.0000e+21    3.00603898e-27     
   15.0000       1.0000e+14    1.52284655e-22     
   15.0000       2.0000e+14    1.36528275e-22     
   15.0000       5.0000e+14    1.07456711e-22     
   15.0000       1.0000e+15    8.31590804e-23     
   15.0000       2.0000e+15    6.07817359e-23     
   15.0000       5.0000e+15    3.74652314e-23     
   15.0000       1.0000e+16    2.49787405e-23     
   15.0000       2.0000e+16    1.62507922e-23     
   15.0000       5.0000e+16    8.96350049e-24     
   15.0000       1.0000e+17    5.63513060e-24     
   15.0000       2.0000e+17    3.51400693e-24     
   15.0000       5.0000e+17    1.86690407e-24     
   15.0000       1.0000e+18    1.15311473e-24     
   15.0000       2.0000e+18    7.11085839e-25     
   15.0000       5.0000e+18    3.74917442e-25     
   15.0000       1.0000e+19    2.31446039e-25     
   15.0000       2.0000e+19    1.42660530e-25     
   15.0000       5.0000e+19    7.46705177e-26     
   15.0000       1.0000e+20    4.59392254e-26     
   15.0000       2.0000e+20    2.85446833e-26     
   15.0000       5.0000e+20    1.49983451e-26     
   15.0000       1.0000e+21    8.80104643e-27     
   15.0000       2.0000e+21    4.90136172e-27     
   20.0000       1.0000e+14    2.01718518e-22     
   20.0000       2.0000e+14    1.82055825e-22     
   20.0000       5.0000e+14    1.44834576e-22     
   20.0000       1.0000e+15    1.12968063e-22     
   20.0000       2.0000e+15    8.31210087e-23     
   20.0000       5.0000e+15    5.15682536e-23     
   20.0000       1.0000e+16    3.44890844e-23     
   20.0000       2.0000e+16    2.24753671e-23     
   20.0000       5.0000e+16    1.23974988e-23     
   20.0000       1.0000e+17    7.78223448e-24     
   20.0000       2.0000e+17    4.83939052e-24     
   20.0000       5.0000e+17    2.55694897e-24     
   20.0000       1.0000e+18    1.57086163e-24     
   20.0000       2.0000e+18    9.62876730e-25     
   20.0000       5.0000e+18    5.03369908e-25     
   20.0000       1.0000e+19    3.08824052e-25     
   20.0000       2.0000e+19    1.89493533e-25     
   20.0000       5.0000e+19    9.89563181e-26     
   20.0000       1.0000e+20    6.08893674e-26     
   20.0000       2.0000e+20    3.78434174e-26     
   20.0000       5.0000e+20    1.98621148e-26     
   20.0000       1.0000e+21    1.16350307e-26     
   20.0000       2.0000e+21    6.46879559e-27     
   30.0000       1.0000e+14    2.68716477e-22     
   30.0000       2.0000e+14    2.44899635e-22     
   30.0000       5.0000e+14    1.98009772e-22     
   30.0000       1.0000e+15    1.56323495e-22     
   30.0000       2.0000e+15    1.16231571e-22     
   30.0000       5.0000e+15    7.28842553e-23     
   30.0000       1.0000e+16    4.90296118e-23     
   30.0000       2.0000e+16    3.20818421e-23     
   30.0000       5.0000e+16    1.77472490e-23     
   30.0000       1.0000e+17    1.11417097e-23     
   30.0000       2.0000e+17    6.91634951e-24     
   30.0000       5.0000e+17    3.63627319e-24     
   30.0000       1.0000e+18    2.22165730e-24     
   30.0000       2.0000e+18    1.35285652e-24     
   30.0000       5.0000e+18    7.00223119e-25     
   30.0000       1.0000e+19    4.26279964e-25     
   30.0000       2.0000e+19    2.60058399e-25     
   30.0000       5.0000e+19    1.35408228e-25     
   30.0000       1.0000e+20    8.33270411e-26     
   30.0000       2.0000e+20    5.18298259e-26     
   30.0000       5.0000e+20    2.72363222e-26     
   30.0000       1.0000e+21    1.59674209e-26     
   30.0000       2.0000e+21    8.88258213e-27     
   50.0000       1.0000e+14    3.34971082e-22     
   50.0000       2.0000e+14    3.09122204e-22     
   50.0000       5.0000e+14    2.55508829e-22     
   50.0000       1.0000e+15    2.05235352e-22     
   50.0000       2.0000e+15    1.54980386e-22     
   50.0000       5.0000e+15    9.88007297e-23     
   50.0000       1.0000e+16    6.71055163e-23     
   50.0000       2.0000e+16    4.42383665e-23     
   50.0000       5.0000e+16    2.46393518e-23     
   50.0000       1.0000e+17    1.55100361e-23     
   50.0000       2.0000e+17    9.63116363e-24     
   50.0000       5.0000e+17    5.04918350e-24     
   50.0000       1.0000e+18    3.07209070e-24     
   50.0000       2.0000e+18    1.86109203e-24     
   50.0000       5.0000e+18    9.55848438e-25     
   50.0000       1.0000e+19    5.78317648e-25     
   50.0000       2.0000e+19    3.51242296e-25     
   50.0000       5.0000e+19    1.82542128e-25     
   50.0000       1.0000e+20    1.12342469e-25     
   50.0000       2.0000e+20    6.99526900e-26     
   50.0000       5.0000e+20    3.69161901e-26     
   50.0000       1.0000e+21    2.17433869e-26     
   50.0000       2.0000e+21    1.21469028e-26     
