#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=18.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(18)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   30.0000       1.0000e+21    3.94039883e-27     
   30.0000       2.0000e+21    2.19109482e-27     
   50.0000       1.0000e+14    3.17987989e-22     
   50.0000       2.0000e+14    2.31201248e-22     
   50.0000       5.0000e+14    1.42150997e-22     
   50.0000       1.0000e+15    9.47676717e-23     
   50.0000       2.0000e+15    6.16746361e-23     
   50.0000       5.0000e+15    3.40059345e-23     
   50.0000       1.0000e+16    2.13425158e-23     
   50.0000       2.0000e+16    1.32607667e-23     
   50.0000       5.0000e+16    6.98254234e-24     
   50.0000       1.0000e+17    4.26385666e-24     
   50.0000       2.0000e+17    2.58772690e-24     
   50.0000       5.0000e+17    1.32701167e-24     
   50.0000       1.0000e+18    7.97560161e-25     
   50.0000       2.0000e+18    4.78591600e-25     
   50.0000       5.0000e+18    2.43491964e-25     
   50.0000       1.0000e+19    1.46523194e-25     
   50.0000       2.0000e+19    8.86081436e-26     
   50.0000       5.0000e+19    4.58524774e-26     
   50.0000       1.0000e+20    2.81495818e-26     
   50.0000       2.0000e+20    1.74934690e-26     
   50.0000       5.0000e+20    9.21468996e-27     
   50.0000       1.0000e+21    5.42272436e-27     
   50.0000       2.0000e+21    3.02787175e-27     
