#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=6.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(6)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   2.0000        2.0000e+19    8.17548013e-27     
   2.0000        5.0000e+19    4.79421904e-27     
   2.0000        1.0000e+20    3.15197231e-27     
   2.0000        2.0000e+20    2.09471130e-27     
   2.0000        5.0000e+20    1.26565719e-27     
   2.0000        1.0000e+21    8.62839836e-28     
   2.0000        2.0000e+21    5.60630521e-28     
   3.0000        1.0000e+14    1.75011172e-24     
   3.0000        2.0000e+14    1.73967908e-24     
   3.0000        5.0000e+14    1.72100993e-24     
   3.0000        1.0000e+15    1.70131733e-24     
   3.0000        2.0000e+15    1.67381579e-24     
   3.0000        5.0000e+15    1.61575401e-24     
   3.0000        1.0000e+16    1.54119995e-24     
   3.0000        2.0000e+16    1.42206204e-24     
   3.0000        5.0000e+16    1.18018132e-24     
   3.0000        1.0000e+17    9.53375848e-25     
   3.0000        2.0000e+17    7.27169729e-25     
   3.0000        5.0000e+17    4.74845389e-25     
   3.0000        1.0000e+18    3.32035917e-25     
   3.0000        2.0000e+18    2.27499509e-25     
   3.0000        5.0000e+18    1.35049676e-25     
   3.0000        1.0000e+19    9.02392933e-26     
   3.0000        2.0000e+19    5.96989518e-26     
   3.0000        5.0000e+19    3.35645211e-26     
   3.0000        1.0000e+20    2.14253383e-26     
   3.0000        2.0000e+20    1.38334066e-26     
   3.0000        5.0000e+20    7.92450913e-27     
   3.0000        1.0000e+21    5.09313572e-27     
   3.0000        2.0000e+21    3.09805862e-27     
   4.0000        1.0000e+14    5.26961663e-24     
   4.0000        2.0000e+14    5.23702098e-24     
   4.0000        5.0000e+14    5.17861668e-24     
   4.0000        1.0000e+15    5.11694577e-24     
   4.0000        2.0000e+15    5.03074322e-24     
   4.0000        5.0000e+15    4.84855729e-24     
   4.0000        1.0000e+16    4.61472442e-24     
   4.0000        2.0000e+16    4.24275330e-24     
   4.0000        5.0000e+16    3.49636556e-24     
   4.0000        1.0000e+17    2.80633301e-24     
   4.0000        2.0000e+17    2.12565326e-24     
   4.0000        5.0000e+17    1.37417210e-24     
   4.0000        1.0000e+18    9.52717603e-25     
   4.0000        2.0000e+18    6.46422630e-25     
   4.0000        5.0000e+18    3.78211334e-25     
   4.0000        1.0000e+19    2.49569988e-25     
   4.0000        2.0000e+19    1.62689369e-25     
   4.0000        5.0000e+19    8.96505915e-26     
   4.0000        1.0000e+20    5.64919945e-26     
   4.0000        2.0000e+20    3.59862372e-26     
   4.0000        5.0000e+20    2.00376998e-26     
   4.0000        1.0000e+21    1.24851700e-26     
   4.0000        2.0000e+21    7.35545735e-27     
   7.0000        1.0000e+14    2.25459144e-23     
   7.0000        2.0000e+14    2.24007631e-23     
   7.0000        5.0000e+14    2.21404728e-23     
   7.0000        1.0000e+15    2.18659202e-23     
   7.0000        2.0000e+15    2.14831640e-23     
   7.0000        5.0000e+15    2.06776674e-23     
   7.0000        1.0000e+16    1.96479214e-23     
   7.0000        2.0000e+16    1.80159553e-23     
   7.0000        5.0000e+16    1.47616897e-23     
   7.0000        1.0000e+17    1.17753497e-23     
   7.0000        2.0000e+17    8.84871119e-24     
   7.0000        5.0000e+17    5.64394700e-24     
   7.0000        1.0000e+18    3.86407177e-24     
   7.0000        2.0000e+18    2.58373845e-24     
   7.0000        5.0000e+18    1.47944485e-24     
   7.0000        1.0000e+19    9.58789117e-25     
   7.0000        2.0000e+19    6.13144246e-25     
   7.0000        5.0000e+19    3.30521860e-25     
   7.0000        1.0000e+20    2.05754265e-25     
   7.0000        2.0000e+20    1.29232294e-25     
   7.0000        5.0000e+20    6.94788404e-26     
   7.0000        1.0000e+21    4.16824262e-26     
   7.0000        2.0000e+21    2.36735913e-26     
   10.0000       1.0000e+14    4.12957743e-23     
   10.0000       2.0000e+14    4.10276466e-23     
   10.0000       5.0000e+14    4.05470621e-23     
   10.0000       1.0000e+15    4.00414276e-23     
   10.0000       2.0000e+15    3.93395645e-23     
   10.0000       5.0000e+15    3.78724757e-23     
   10.0000       1.0000e+16    3.60058188e-23     
   10.0000       2.0000e+16    3.30458619e-23     
   10.0000       5.0000e+16    2.71081856e-23     
   10.0000       1.0000e+17    2.16197954e-23     
   10.0000       2.0000e+17    1.62166250e-23     
   10.0000       5.0000e+17    1.02894619e-23     
   10.0000       1.0000e+18    7.00289528e-24     
   10.0000       2.0000e+18    4.64899143e-24     
   10.0000       5.0000e+18    2.63363994e-24     
   10.0000       1.0000e+19    1.69247028e-24     
   10.0000       2.0000e+19    1.07427261e-24     
   10.0000       5.0000e+19    5.75651209e-25     
   10.0000       1.0000e+20    3.57696423e-25     
   10.0000       2.0000e+20    2.24018775e-25     
   10.0000       5.0000e+20    1.19136452e-25     
   10.0000       1.0000e+21    7.05984922e-26     
   10.0000       2.0000e+21    3.96376700e-26     
   15.0000       1.0000e+14    6.72228847e-23     
   15.0000       2.0000e+14    6.67879065e-23     
   15.0000       5.0000e+14    6.60091772e-23     
   15.0000       1.0000e+15    6.51931336e-23     
   15.0000       2.0000e+15    6.40678919e-23     
   15.0000       5.0000e+15    6.17408550e-23     
   15.0000       1.0000e+16    5.88026513e-23     
   15.0000       2.0000e+16    5.41340384e-23     
   15.0000       5.0000e+16    4.46383277e-23     
   15.0000       1.0000e+17    3.57065655e-23     
   15.0000       2.0000e+17    2.68044931e-23     
   15.0000       5.0000e+17    1.69602143e-23     
   15.0000       1.0000e+18    1.14879657e-23     
   15.0000       2.0000e+18    7.57848766e-24     
   15.0000       5.0000e+18    4.25127957e-24     
   15.0000       1.0000e+19    2.71166819e-24     
   15.0000       2.0000e+19    1.71162475e-24     
   15.0000       5.0000e+19    9.15001533e-25     
   15.0000       1.0000e+20    5.69104028e-25     
   15.0000       2.0000e+20    3.56517978e-25     
   15.0000       5.0000e+20    1.88710843e-25     
   15.0000       1.0000e+21    1.11103377e-25     
   15.0000       2.0000e+21    6.19928254e-26     
   20.0000       1.0000e+14    8.62686437e-23     
   20.0000       2.0000e+14    8.57160623e-23     
   20.0000       5.0000e+14    8.47278312e-23     
   20.0000       1.0000e+15    8.36955516e-23     
   20.0000       2.0000e+15    8.22796750e-23     
   20.0000       5.0000e+15    7.93776181e-23     
   20.0000       1.0000e+16    7.57386397e-23     
   20.0000       2.0000e+16    6.99476648e-23     
   20.0000       5.0000e+16    5.80150814e-23     
   20.0000       1.0000e+17    4.65955451e-23     
   20.0000       2.0000e+17    3.50657020e-23     
   20.0000       5.0000e+17    2.21938494e-23     
   20.0000       1.0000e+18    1.50044458e-23     
   20.0000       2.0000e+18    9.86753348e-24     
   20.0000       5.0000e+18    5.50599363e-24     
   20.0000       1.0000e+19    3.49753704e-24     
   20.0000       2.0000e+19    2.20182752e-24     
   20.0000       5.0000e+19    1.17694019e-24     
   20.0000       1.0000e+20    7.33175521e-25     
   20.0000       2.0000e+20    4.59966076e-25     
   20.0000       5.0000e+20    2.43471325e-25     
   20.0000       1.0000e+21    1.43169252e-25     
   20.0000       2.0000e+21    7.97744279e-26     
   30.0000       1.0000e+14    1.11713129e-22     
   30.0000       2.0000e+14    1.11019425e-22     
   30.0000       5.0000e+14    1.09780453e-22     
   30.0000       1.0000e+15    1.08490566e-22     
   30.0000       2.0000e+15    1.06730907e-22     
   30.0000       5.0000e+15    1.03159682e-22     
   30.0000       1.0000e+16    9.87203815e-23     
   30.0000       2.0000e+16    9.16410107e-23     
   30.0000       5.0000e+16    7.67573779e-23     
   30.0000       1.0000e+17    6.21052104e-23     
   30.0000       2.0000e+17    4.69833106e-23     
   30.0000       5.0000e+17    2.98197392e-23     
   30.0000       1.0000e+18    2.01419354e-23     
   30.0000       2.0000e+18    1.32094064e-23     
   30.0000       5.0000e+18    7.32714668e-24     
   30.0000       1.0000e+19    4.63032690e-24     
   30.0000       2.0000e+19    2.90514571e-24     
   30.0000       5.0000e+19    1.55283251e-24     
   30.0000       1.0000e+20    9.69283684e-25     
   30.0000       2.0000e+20    6.09556916e-25     
   30.0000       5.0000e+20    3.23549338e-25     
   30.0000       1.0000e+21    1.90544130e-25     
   30.0000       2.0000e+21    1.06276593e-25     
   50.0000       1.0000e+14    1.36796354e-22     
   50.0000       2.0000e+14    1.35997288e-22     
   50.0000       5.0000e+14    1.34570853e-22     
   50.0000       1.0000e+15    1.33089337e-22     
   50.0000       2.0000e+15    1.31077751e-22     
   50.0000       5.0000e+15    1.27036592e-22     
   50.0000       1.0000e+16    1.22066925e-22     
   50.0000       2.0000e+16    1.14131793e-22     
   50.0000       5.0000e+16    9.70024356e-23     
   50.0000       1.0000e+17    7.94345793e-23     
   50.0000       2.0000e+17    6.06748876e-23     
   50.0000       5.0000e+17    3.88027422e-23     
   50.0000       1.0000e+18    2.62642492e-23     
   50.0000       2.0000e+18    1.72240246e-23     
   50.0000       5.0000e+18    9.53182437e-24     
   50.0000       1.0000e+19    6.00633528e-24     
   50.0000       2.0000e+19    3.76295765e-24     
   50.0000       5.0000e+19    2.01463391e-24     
   50.0000       1.0000e+20    1.26046745e-24     
   50.0000       2.0000e+20    7.95010347e-25     
   50.0000       5.0000e+20    4.24565658e-25     
   50.0000       1.0000e+21    2.51426226e-25     
   50.0000       2.0000e+21    1.40902231e-25     
