#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=9.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(9)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.5000        1.0000e+19    2.91821982e-28     
   1.5000        2.0000e+19    2.00855030e-28     
   1.5000        5.0000e+19    1.21379001e-28     
   1.5000        1.0000e+20    8.19347184e-29     
   1.5000        2.0000e+20    5.59126850e-29     
   1.5000        5.0000e+20    3.53385419e-29     
   1.5000        1.0000e+21    2.53423170e-29     
   1.5000        2.0000e+21    1.75273790e-29     
   2.0000        1.0000e+14    2.70558288e-25     
   2.0000        2.0000e+14    2.64074203e-25     
   2.0000        5.0000e+14    2.49172954e-25     
   2.0000        1.0000e+15    2.29403014e-25     
   2.0000        2.0000e+15    2.00242319e-25     
   2.0000        5.0000e+15    1.51692709e-25     
   2.0000        1.0000e+16    1.14636527e-25     
   2.0000        2.0000e+16    8.25532280e-26     
   2.0000        5.0000e+16    5.07466455e-26     
   2.0000        1.0000e+17    3.42323347e-26     
   2.0000        2.0000e+17    2.28101152e-26     
   2.0000        5.0000e+17    1.32270863e-26     
   2.0000        1.0000e+18    8.75639887e-27     
   2.0000        2.0000e+18    5.81247213e-27     
   2.0000        5.0000e+18    3.39579801e-27     
   2.0000        1.0000e+19    2.27464579e-27     
   2.0000        2.0000e+19    1.52644493e-27     
   2.0000        5.0000e+19    8.85408764e-28     
   2.0000        1.0000e+20    5.79423104e-28     
   2.0000        2.0000e+20    3.83972697e-28     
   2.0000        5.0000e+20    2.31485581e-28     
   2.0000        1.0000e+21    1.57658809e-28     
   2.0000        2.0000e+21    1.02381039e-28     
   3.0000        1.0000e+14    2.49700955e-24     
   3.0000        2.0000e+14    2.43429551e-24     
   3.0000        5.0000e+14    2.28939253e-24     
   3.0000        1.0000e+15    2.09813925e-24     
   3.0000        2.0000e+15    1.82010388e-24     
   3.0000        5.0000e+15    1.36635312e-24     
   3.0000        1.0000e+16    1.02575861e-24     
   3.0000        2.0000e+16    7.34008489e-25     
   3.0000        5.0000e+16    4.47353337e-25     
   3.0000        1.0000e+17    2.99587737e-25     
   3.0000        2.0000e+17    1.97932191e-25     
   3.0000        5.0000e+17    1.13177327e-25     
   3.0000        1.0000e+18    7.39411223e-26     
   3.0000        2.0000e+18    4.82928250e-26     
   3.0000        5.0000e+18    2.74999738e-26     
   3.0000        1.0000e+19    1.80044648e-26     
   3.0000        2.0000e+19    1.17476532e-26     
   3.0000        5.0000e+19    6.53250497e-27     
   3.0000        1.0000e+20    4.15001782e-27     
   3.0000        2.0000e+20    2.67130108e-27     
   3.0000        5.0000e+20    1.52643719e-27     
   3.0000        1.0000e+21    9.79962254e-28     
   3.0000        2.0000e+21    5.95704201e-28     
   4.0000        1.0000e+14    7.72072452e-24     
   4.0000        2.0000e+14    7.52431779e-24     
   4.0000        5.0000e+14    7.06972145e-24     
   4.0000        1.0000e+15    6.47053273e-24     
   4.0000        2.0000e+15    5.60292041e-24     
   4.0000        5.0000e+15    4.19450188e-24     
   4.0000        1.0000e+16    3.14186233e-24     
   4.0000        2.0000e+16    2.24265002e-24     
   4.0000        5.0000e+16    1.36132815e-24     
   4.0000        1.0000e+17    9.08119151e-25     
   4.0000        2.0000e+17    5.97050606e-25     
   4.0000        5.0000e+17    3.38567471e-25     
   4.0000        1.0000e+18    2.19458252e-25     
   4.0000        2.0000e+18    1.41981146e-25     
   4.0000        5.0000e+18    7.96825384e-26     
   4.0000        1.0000e+19    5.15068930e-26     
   4.0000        2.0000e+19    3.31073082e-26     
   4.0000        5.0000e+19    1.80385402e-26     
   4.0000        1.0000e+20    1.13096353e-26     
   4.0000        2.0000e+20    7.18046489e-27     
   4.0000        5.0000e+20    3.98700420e-27     
   4.0000        1.0000e+21    2.48111927e-27     
   4.0000        2.0000e+21    1.46063944e-27     
   7.0000        1.0000e+14    3.47014161e-23     
   7.0000        2.0000e+14    3.38344041e-23     
   7.0000        5.0000e+14    3.18293354e-23     
   7.0000        1.0000e+15    2.91784200e-23     
   7.0000        2.0000e+15    2.53161563e-23     
   7.0000        5.0000e+15    1.89939393e-23     
   7.0000        1.0000e+16    1.42343743e-23     
   7.0000        2.0000e+16    1.01499157e-23     
   7.0000        5.0000e+16    6.13490925e-24     
   7.0000        1.0000e+17    4.06916521e-24     
   7.0000        2.0000e+17    2.65387291e-24     
   7.0000        5.0000e+17    1.48353376e-24     
   7.0000        1.0000e+18    9.48626567e-25     
   7.0000        2.0000e+18    6.04085146e-25     
   7.0000        5.0000e+18    3.31200560e-25     
   7.0000        1.0000e+19    2.09977611e-25     
   7.0000        2.0000e+19    1.32245701e-25     
   7.0000        5.0000e+19    7.03899646e-26     
   7.0000        1.0000e+20    4.35567687e-26     
   7.0000        2.0000e+20    2.72424608e-26     
   7.0000        5.0000e+20    1.45922923e-26     
   7.0000        1.0000e+21    8.73978698e-27     
   7.0000        2.0000e+21    4.95896462e-27     
   10.0000       1.0000e+14    6.55883479e-23     
   10.0000       2.0000e+14    6.40073145e-23     
   10.0000       5.0000e+14    6.03633197e-23     
   10.0000       1.0000e+15    5.55228105e-23     
   10.0000       2.0000e+15    4.83867810e-23     
   10.0000       5.0000e+15    3.65145316e-23     
   10.0000       1.0000e+16    2.74518474e-23     
   10.0000       2.0000e+16    1.96057090e-23     
   10.0000       5.0000e+16    1.18424627e-23     
   10.0000       1.0000e+17    7.83437467e-24     
   10.0000       2.0000e+17    5.08714032e-24     
   10.0000       5.0000e+17    2.82014362e-24     
   10.0000       1.0000e+18    1.78892322e-24     
   10.0000       2.0000e+18    1.12891543e-24     
   10.0000       5.0000e+18    6.11011464e-25     
   10.0000       1.0000e+19    3.83559832e-25     
   10.0000       2.0000e+19    2.39460090e-25     
   10.0000       5.0000e+19    1.26513255e-25     
   10.0000       1.0000e+20    7.80668504e-26     
   10.0000       2.0000e+20    4.86452526e-26     
   10.0000       5.0000e+20    2.57542754e-26     
   10.0000       1.0000e+21    1.52307721e-26     
   10.0000       2.0000e+21    8.54133534e-27     
   15.0000       1.0000e+14    1.10541398e-22     
   15.0000       2.0000e+14    1.08026691e-22     
   15.0000       5.0000e+14    1.02269434e-22     
   15.0000       1.0000e+15    9.45758008e-23     
   15.0000       2.0000e+15    8.30224106e-23     
   15.0000       5.0000e+15    6.32832039e-23     
   15.0000       1.0000e+16    4.78640096e-23     
   15.0000       2.0000e+16    3.43147453e-23     
   15.0000       5.0000e+16    2.07552218e-23     
   15.0000       1.0000e+17    1.37070040e-23     
   15.0000       2.0000e+17    8.86558216e-24     
   15.0000       5.0000e+17    4.87461069e-24     
   15.0000       1.0000e+18    3.06702964e-24     
   15.0000       2.0000e+18    1.91772315e-24     
   15.0000       5.0000e+18    1.02448895e-24     
   15.0000       1.0000e+19    6.36981549e-25     
   15.0000       2.0000e+19    3.94719911e-25     
   15.0000       5.0000e+19    2.07601879e-25     
   15.0000       1.0000e+20    1.28047701e-25     
   15.0000       2.0000e+20    7.97176915e-26     
   15.0000       5.0000e+20    4.19604483e-26     
   15.0000       1.0000e+21    2.46421777e-26     
   15.0000       2.0000e+21    1.37297702e-26     
   20.0000       1.0000e+14    1.45123605e-22     
   20.0000       2.0000e+14    1.41981226e-22     
   20.0000       5.0000e+14    1.34834594e-22     
   20.0000       1.0000e+15    1.25250012e-22     
   20.0000       2.0000e+15    1.10638790e-22     
   20.0000       5.0000e+15    8.50944250e-23     
   20.0000       1.0000e+16    6.47299465e-23     
   20.0000       2.0000e+16    4.65943418e-23     
   20.0000       5.0000e+16    2.82534327e-23     
   20.0000       1.0000e+17    1.86559942e-23     
   20.0000       2.0000e+17    1.20451922e-23     
   20.0000       5.0000e+17    6.59313432e-24     
   20.0000       1.0000e+18    4.12846932e-24     
   20.0000       2.0000e+18    2.56719588e-24     
   20.0000       5.0000e+18    1.36062066e-24     
   20.0000       1.0000e+19    8.41089195e-25     
   20.0000       2.0000e+19    5.19041810e-25     
   20.0000       5.0000e+19    2.72492525e-25     
   20.0000       1.0000e+20    1.68150001e-25     
   20.0000       2.0000e+20    1.04738214e-25     
   20.0000       5.0000e+20    5.50832816e-26     
   20.0000       1.0000e+21    3.22968914e-26     
   20.0000       2.0000e+21    1.79658430e-26     
   30.0000       1.0000e+14    1.90461646e-22     
   30.0000       2.0000e+14    1.86641331e-22     
   30.0000       5.0000e+14    1.78072765e-22     
   30.0000       1.0000e+15    1.66559866e-22     
   30.0000       2.0000e+15    1.48618118e-22     
   30.0000       5.0000e+15    1.16075041e-22     
   30.0000       1.0000e+16    8.92418755e-23     
   30.0000       2.0000e+16    6.47913682e-23     
   30.0000       5.0000e+16    3.95821057e-23     
   30.0000       1.0000e+17    2.62038938e-23     
   30.0000       2.0000e+17    1.69186774e-23     
   30.0000       5.0000e+17    9.22987116e-24     
   30.0000       1.0000e+18    5.75282384e-24     
   30.0000       2.0000e+18    3.55634671e-24     
   30.0000       5.0000e+18    1.86762231e-24     
   30.0000       1.0000e+19    1.14618267e-24     
   30.0000       2.0000e+19    7.03602668e-25     
   30.0000       5.0000e+19    3.68539221e-25     
   30.0000       1.0000e+20    2.27540343e-25     
   30.0000       2.0000e+20    1.41897440e-25     
   30.0000       5.0000e+20    7.47448224e-26     
   30.0000       1.0000e+21    4.38672047e-26     
   30.0000       2.0000e+21    2.44184694e-26     
   50.0000       1.0000e+14    2.34229483e-22     
   50.0000       2.0000e+14    2.30004913e-22     
   50.0000       5.0000e+14    2.20721730e-22     
   50.0000       1.0000e+15    2.08288585e-22     
   50.0000       2.0000e+15    1.88398912e-22     
   50.0000       5.0000e+15    1.50436677e-22     
   50.0000       1.0000e+16    1.17555017e-22     
   50.0000       2.0000e+16    8.65368371e-23     
   50.0000       5.0000e+16    5.35840587e-23     
   50.0000       1.0000e+17    3.56951419e-23     
   50.0000       2.0000e+17    2.31118091e-23     
   50.0000       5.0000e+17    1.26003242e-23     
   50.0000       1.0000e+18    7.82997703e-24     
   50.0000       2.0000e+18    4.81990194e-24     
   50.0000       5.0000e+18    2.51409370e-24     
   50.0000       1.0000e+19    1.53438043e-24     
   50.0000       2.0000e+19    9.38266271e-25     
   50.0000       5.0000e+19    4.90886547e-25     
   50.0000       1.0000e+20    3.03252335e-25     
   50.0000       2.0000e+20    1.89393608e-25     
   50.0000       5.0000e+20    1.00229510e-25     
   50.0000       1.0000e+21    5.91107568e-26     
   50.0000       2.0000e+21    3.30469956e-26     
