#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=11.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(11)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.0000        1.0000e+14    1.85104820e-26     
   1.0000        2.0000e+14    2.03620387e-26     
   1.0000        5.0000e+14    2.44614051e-26     
   1.0000        1.0000e+15    2.86311675e-26     
   1.0000        2.0000e+15    3.30631245e-26     
   1.0000        5.0000e+15    3.82761388e-26     
   1.0000        1.0000e+16    4.13214364e-26     
   1.0000        2.0000e+16    4.35610738e-26     
   1.0000        5.0000e+16    4.55076881e-26     
   1.0000        1.0000e+17    4.64230667e-26     
   1.0000        2.0000e+17    4.70165321e-26     
   1.0000        5.0000e+17    4.74837189e-26     
   1.0000        1.0000e+18    4.76885099e-26     
   1.0000        2.0000e+18    4.78160190e-26     
   1.0000        5.0000e+18    4.79137543e-26     
   1.0000        1.0000e+19    4.79559898e-26     
   1.0000        2.0000e+19    4.79820126e-26     
   1.0000        5.0000e+19    4.80020053e-26     
   1.0000        1.0000e+20    4.80109370e-26     
   1.0000        2.0000e+20    4.80165873e-26     
   1.0000        5.0000e+20    4.80208263e-26     
   1.0000        1.0000e+21    4.80226560e-26     
   1.0000        2.0000e+21    4.80239518e-26     
   1.5000        1.0000e+14    1.09526793e-26     
   1.5000        2.0000e+14    1.18020472e-26     
   1.5000        5.0000e+14    1.36224570e-26     
   1.5000        1.0000e+15    1.54024132e-26     
   1.5000        2.0000e+15    1.72359002e-26     
   1.5000        5.0000e+15    1.93327184e-26     
   1.5000        1.0000e+16    2.05317690e-26     
   1.5000        2.0000e+16    2.14017476e-26     
   1.5000        5.0000e+16    2.21488789e-26     
   1.5000        1.0000e+17    2.24966042e-26     
   1.5000        2.0000e+17    2.27202788e-26     
   1.5000        5.0000e+17    2.28948734e-26     
   1.5000        1.0000e+18    2.29706531e-26     
   1.5000        2.0000e+18    2.30174282e-26     
   1.5000        5.0000e+18    2.30528939e-26     
   1.5000        1.0000e+19    2.30679522e-26     
   1.5000        2.0000e+19    2.30771067e-26     
   1.5000        5.0000e+19    2.30840600e-26     
   1.5000        1.0000e+20    2.30870723e-26     
   1.5000        2.0000e+20    2.30888993e-26     
   1.5000        5.0000e+20    2.30902295e-26     
   1.5000        1.0000e+21    2.30908075e-26     
   1.5000        2.0000e+21    2.30912128e-26     
   2.0000        1.0000e+14    7.42406367e-27     
   2.0000        2.0000e+14    7.90277480e-27     
   2.0000        5.0000e+14    8.91159101e-27     
   2.0000        1.0000e+15    9.87864122e-27     
   2.0000        2.0000e+15    1.08590971e-26     
   2.0000        5.0000e+15    1.19639832e-26     
   2.0000        1.0000e+16    1.25884232e-26     
   2.0000        2.0000e+16    1.30379402e-26     
   2.0000        5.0000e+16    1.34211800e-26     
   2.0000        1.0000e+17    1.35984034e-26     
   2.0000        2.0000e+17    1.37118527e-26     
   2.0000        5.0000e+17    1.37999606e-26     
   2.0000        1.0000e+18    1.38379866e-26     
   2.0000        2.0000e+18    1.38613532e-26     
   2.0000        5.0000e+18    1.38789613e-26     
   2.0000        1.0000e+19    1.38863692e-26     
   2.0000        2.0000e+19    1.38908479e-26     
   2.0000        5.0000e+19    1.38942245e-26     
   2.0000        1.0000e+20    1.38956580e-26     
   2.0000        2.0000e+20    1.38965095e-26     
   2.0000        5.0000e+20    1.38971237e-26     
   2.0000        1.0000e+21    1.38973911e-26     
   2.0000        2.0000e+21    1.38975735e-26     
   3.0000        1.0000e+14    4.27826943e-27     
   3.0000        2.0000e+14    4.49064472e-27     
   3.0000        5.0000e+14    4.93188130e-27     
   3.0000        1.0000e+15    5.34785347e-27     
   3.0000        2.0000e+15    5.76367866e-27     
   3.0000        5.0000e+15    6.22565233e-27     
   3.0000        1.0000e+16    6.48348321e-27     
   3.0000        2.0000e+16    6.66736943e-27     
   3.0000        5.0000e+16    6.82267969e-27     
   3.0000        1.0000e+17    6.89386943e-27     
   3.0000        2.0000e+17    6.93913232e-27     
   3.0000        5.0000e+17    6.97403343e-27     
   3.0000        1.0000e+18    6.98898385e-27     
   3.0000        2.0000e+18    6.99811950e-27     
   3.0000        5.0000e+18    7.00495083e-27     
   3.0000        1.0000e+19    7.00779759e-27     
