#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=19.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(19)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   7.0000        1.0000e+14    3.19449983e-23     
   7.0000        2.0000e+14    2.17764033e-23     
   7.0000        5.0000e+14    1.25349808e-23     
   7.0000        1.0000e+15    8.04758948e-24     
   7.0000        2.0000e+15    5.08675145e-24     
   7.0000        5.0000e+15    2.72820989e-24     
   7.0000        1.0000e+16    1.68909328e-24     
   7.0000        2.0000e+16    1.04153546e-24     
   7.0000        5.0000e+16    5.48272298e-25     
   7.0000        1.0000e+17    3.37535910e-25     
   7.0000        2.0000e+17    2.08175535e-25     
   7.0000        5.0000e+17    1.10360210e-25     
   7.0000        1.0000e+18    6.85721902e-26     
   7.0000        2.0000e+18    4.27403620e-26     
   7.0000        5.0000e+18    2.29673224e-26     
   7.0000        1.0000e+19    1.44064075e-26     
   7.0000        2.0000e+19    9.00379263e-27     
   7.0000        5.0000e+19    4.76080652e-27     
   7.0000        1.0000e+20    2.93638116e-27     
   7.0000        2.0000e+20    1.83220784e-27     
   7.0000        5.0000e+20    9.79319390e-28     
   7.0000        1.0000e+21    5.85970910e-28     
   7.0000        2.0000e+21    3.32289414e-28     
   10.0000       1.0000e+14    6.31175660e-23     
   10.0000       2.0000e+14    4.32661389e-23     
   10.0000       5.0000e+14    2.50536291e-23     
   10.0000       1.0000e+15    1.61415702e-23     
   10.0000       2.0000e+15    1.02305134e-23     
   10.0000       5.0000e+15    5.49933731e-24     
   10.0000       1.0000e+16    3.40668757e-24     
   10.0000       2.0000e+16    2.09948615e-24     
   10.0000       5.0000e+16    1.10221721e-24     
   10.0000       1.0000e+17    6.76068926e-25     
   10.0000       2.0000e+17    4.14803230e-25     
   10.0000       5.0000e+17    2.17886374e-25     
   10.0000       1.0000e+18    1.34224891e-25     
   10.0000       2.0000e+18    8.28586399e-26     
   10.0000       5.0000e+18    4.39207245e-26     
   10.0000       1.0000e+19    2.72624874e-26     
   10.0000       2.0000e+19    1.68805749e-26     
   10.0000       5.0000e+19    8.85371966e-27     
   10.0000       1.0000e+20    5.44303543e-27     
   10.0000       2.0000e+20    3.38227259e-27     
   10.0000       5.0000e+20    1.78616126e-27     
   10.0000       1.0000e+21    1.05509790e-27     
   10.0000       2.0000e+21    5.91295896e-28     
   15.0000       1.0000e+14    1.12589795e-22     
   15.0000       2.0000e+14    7.77658335e-23     
   15.0000       5.0000e+14    4.53961265e-23     
   15.0000       1.0000e+15    2.93884786e-23     
   15.0000       2.0000e+15    1.86960722e-23     
   15.0000       5.0000e+15    1.00828767e-23     
   15.0000       1.0000e+16    6.25300481e-24     
   15.0000       2.0000e+16    3.85284404e-24     
   15.0000       5.0000e+16    2.01762376e-24     
   15.0000       1.0000e+17    1.23289434e-24     
   15.0000       2.0000e+17    7.52328585e-25     
   15.0000       5.0000e+17    3.91349208e-25     
   15.0000       1.0000e+18    2.38896850e-25     
   15.0000       2.0000e+18    1.45992450e-25     
   15.0000       5.0000e+18    7.62987115e-26     
   15.0000       1.0000e+19    4.68705449e-26     
   15.0000       2.0000e+19    2.87835449e-26     
   15.0000       5.0000e+19    1.50142755e-26     
   15.0000       1.0000e+20    9.22027400e-27     
   15.0000       2.0000e+20    5.72102708e-27     
   15.0000       5.0000e+20    3.00213272e-27     
   15.0000       1.0000e+21    1.76061577e-27     
   15.0000       2.0000e+21    9.80162629e-28     
   20.0000       1.0000e+14    1.54350869e-22     
   20.0000       2.0000e+14    1.07254975e-22     
   20.0000       5.0000e+14    6.30125584e-23     
   20.0000       1.0000e+15    4.09486008e-23     
   20.0000       2.0000e+15    2.61286180e-23     
   20.0000       5.0000e+15    1.41302714e-23     
   20.0000       1.0000e+16    8.77300744e-24     
   20.0000       2.0000e+16    5.40688589e-24     
   20.0000       5.0000e+16    2.82808765e-24     
   20.0000       1.0000e+17    1.72447522e-24     
   20.0000       2.0000e+17    1.04890888e-24     
   20.0000       5.0000e+17    5.42408725e-25     
   20.0000       1.0000e+18    3.29253503e-25     
   20.0000       2.0000e+18    1.99956153e-25     
   20.0000       5.0000e+18    1.03585652e-25     
   20.0000       1.0000e+19    6.32263498e-26     
   20.0000       2.0000e+19    3.86433385e-26     
   20.0000       5.0000e+19    2.01054278e-26     
   20.0000       1.0000e+20    1.23460933e-26     
   20.0000       2.0000e+20    7.66112194e-27     
   20.0000       5.0000e+20    4.01507895e-27     
   20.0000       1.0000e+21    2.35043153e-27     
   20.0000       2.0000e+21    1.30627940e-27     
   30.0000       1.0000e+14    2.17551503e-22     
   30.0000       2.0000e+14    1.52493538e-22     
   30.0000       5.0000e+14    9.03890769e-23     
   30.0000       1.0000e+15    5.90375896e-23     
   30.0000       2.0000e+15    3.78191693e-23     
   30.0000       5.0000e+15    2.05298067e-23     
   30.0000       1.0000e+16    1.27710262e-23     
   30.0000       2.0000e+16    7.88025128e-24     
   30.0000       5.0000e+16    4.12257019e-24     
   30.0000       1.0000e+17    2.51067270e-24     
   30.0000       2.0000e+17    1.52297115e-24     
   30.0000       5.0000e+17    7.82972918e-25     
   30.0000       1.0000e+18    4.72436928e-25     
   30.0000       2.0000e+18    2.84913922e-25     
   30.0000       5.0000e+18    1.46065072e-25     
   30.0000       1.0000e+19    8.84382312e-26     
   30.0000       2.0000e+19    5.37238130e-26     
   30.0000       5.0000e+19    2.78576251e-26     
   30.0000       1.0000e+20    1.71030651e-26     
   30.0000       2.0000e+20    1.06186465e-26     
   30.0000       5.0000e+20    5.57050032e-27     
   30.0000       1.0000e+21    3.26317531e-27     
   30.0000       2.0000e+21    1.81445931e-27     
   50.0000       1.0000e+14    2.92115882e-22     
   50.0000       2.0000e+14    2.07261428e-22     
   50.0000       5.0000e+14    1.24402719e-22     
   50.0000       1.0000e+15    8.18525824e-23     
   50.0000       2.0000e+15    5.27466372e-23     
   50.0000       5.0000e+15    2.88120247e-23     
   50.0000       1.0000e+16    1.79909078e-23     
   50.0000       2.0000e+16    1.11352199e-23     
   50.0000       5.0000e+16    5.84145624e-24     
   50.0000       1.0000e+17    3.55968620e-24     
   50.0000       2.0000e+17    2.15693435e-24     
   50.0000       5.0000e+17    1.10436944e-24     
   50.0000       1.0000e+18    6.63161251e-25     
   50.0000       2.0000e+18    3.97666313e-25     
   50.0000       5.0000e+18    2.02178416e-25     
   50.0000       1.0000e+19    1.21613073e-25     
   50.0000       2.0000e+19    7.35201348e-26     
   50.0000       5.0000e+19    3.80323973e-26     
   50.0000       1.0000e+20    2.33443075e-26     
   50.0000       2.0000e+20    1.45050529e-26     
   50.0000       5.0000e+20    7.63944804e-27     
   50.0000       1.0000e+21    4.49541712e-27     
   50.0000       2.0000e+21    2.50999635e-27     
