#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=13.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(13)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   20.0000       2.0000e+14    1.82020560e-22     
   20.0000       5.0000e+14    1.35020826e-22     
   20.0000       1.0000e+15    1.00411235e-22     
   20.0000       2.0000e+15    7.10448672e-23     
   20.0000       5.0000e+15    4.24038092e-23     
   20.0000       1.0000e+16    2.77685264e-23     
   20.0000       2.0000e+16    1.78133547e-23     
   20.0000       5.0000e+16    9.68127061e-24     
   20.0000       1.0000e+17    6.02881700e-24     
   20.0000       2.0000e+17    3.72653656e-24     
   20.0000       5.0000e+17    1.95761876e-24     
   20.0000       1.0000e+18    1.19884021e-24     
   20.0000       2.0000e+18    7.33052252e-25     
   20.0000       5.0000e+18    3.82315206e-25     
   20.0000       1.0000e+19    2.34244727e-25     
   20.0000       2.0000e+19    1.43586598e-25     
   20.0000       5.0000e+19    7.49118645e-26     
   20.0000       1.0000e+20    4.60705842e-26     
   20.0000       2.0000e+20    2.86218826e-26     
   20.0000       5.0000e+20    1.50166371e-26     
   20.0000       1.0000e+21    8.79511775e-27     
   20.0000       2.0000e+21    4.88939561e-27     
   30.0000       1.0000e+14    2.84261300e-22     
   30.0000       2.0000e+14    2.47508622e-22     
   30.0000       5.0000e+14    1.86672813e-22     
   30.0000       1.0000e+15    1.40363133e-22     
   30.0000       2.0000e+15    1.00212419e-22     
   30.0000       5.0000e+15    6.03472853e-23     
   30.0000       1.0000e+16    3.97069047e-23     
   30.0000       2.0000e+16    2.55550965e-23     
   30.0000       5.0000e+16    1.39179707e-23     
   30.0000       1.0000e+17    8.66475344e-24     
   30.0000       2.0000e+17    5.34500880e-24     
   30.0000       5.0000e+17    2.79325271e-24     
   30.0000       1.0000e+18    1.70093699e-24     
   30.0000       2.0000e+18    1.03312864e-24     
   30.0000       5.0000e+18    5.33401303e-25     
   30.0000       1.0000e+19    3.24264372e-25     
   30.0000       2.0000e+19    1.97605087e-25     
   30.0000       5.0000e+19    1.02780549e-25     
   30.0000       1.0000e+20    6.32110987e-26     
   30.0000       2.0000e+20    3.92991838e-26     
   30.0000       5.0000e+20    2.06425367e-26     
   30.0000       1.0000e+21    1.20993762e-26     
   30.0000       2.0000e+21    6.73003413e-27     
   50.0000       1.0000e+14    3.57931817e-22     
   50.0000       2.0000e+14    3.16680937e-22     
   50.0000       5.0000e+14    2.44441394e-22     
   50.0000       1.0000e+15    1.86762446e-22     
   50.0000       2.0000e+15    1.35149804e-22     
   50.0000       5.0000e+15    8.25287379e-23     
   50.0000       1.0000e+16    5.47394547e-23     
   50.0000       2.0000e+16    3.54504191e-23     
   50.0000       5.0000e+16    1.94170441e-23     
   50.0000       1.0000e+17    1.21136588e-23     
   50.0000       2.0000e+17    7.47198346e-24     
   50.0000       5.0000e+17    3.89233550e-24     
   50.0000       1.0000e+18    2.35994589e-24     
   50.0000       2.0000e+18    1.42582018e-24     
   50.0000       5.0000e+18    7.30352863e-25     
   50.0000       1.0000e+19    4.41217219e-25     
   50.0000       2.0000e+19    2.67653187e-25     
   50.0000       5.0000e+19    1.38935217e-25     
   50.0000       1.0000e+20    8.54472231e-26     
   50.0000       2.0000e+20    5.31769085e-26     
   50.0000       5.0000e+20    2.80487874e-26     
   50.0000       1.0000e+21    1.65166565e-26     
   50.0000       2.0000e+21    9.22572990e-27     
