#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=3.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   15.0000       2.0000e+16    4.59237870e-29     
   15.0000       5.0000e+16    4.60515743e-29     
   15.0000       1.0000e+17    4.61532773e-29     
   15.0000       2.0000e+17    4.62594754e-29     
   15.0000       5.0000e+17    4.64094361e-29     
   15.0000       1.0000e+18    4.65364890e-29     
   15.0000       2.0000e+18    4.66869739e-29     
   15.0000       5.0000e+18    4.69471915e-29     
   15.0000       1.0000e+19    4.72029136e-29     
   15.0000       2.0000e+19    4.74909711e-29     
   15.0000       5.0000e+19    4.78395114e-29     
   15.0000       1.0000e+20    4.80323806e-29     
   15.0000       2.0000e+20    4.81646094e-29     
   15.0000       5.0000e+20    4.82769288e-29     
   15.0000       1.0000e+21    4.83312595e-29     
   15.0000       2.0000e+21    4.83663231e-29     
   20.0000       1.0000e+14    3.18967409e-29     
   20.0000       2.0000e+14    3.19284953e-29     
   20.0000       5.0000e+14    3.19755109e-29     
   20.0000       1.0000e+15    3.20146352e-29     
   20.0000       2.0000e+15    3.20564232e-29     
   20.0000       5.0000e+15    3.21147069e-29     
   20.0000       1.0000e+16    3.21598850e-29     
   20.0000       2.0000e+16    3.22044561e-29     
   20.0000       5.0000e+16    3.22589204e-29     
   20.0000       1.0000e+17    3.22928947e-29     
   20.0000       2.0000e+17    3.23157826e-29     
   20.0000       5.0000e+17    3.23172562e-29     
   20.0000       1.0000e+18    3.22826111e-29     
   20.0000       2.0000e+18    3.21992038e-29     
   20.0000       5.0000e+18    3.19781584e-29     
   20.0000       1.0000e+19    3.17108378e-29     
   20.0000       2.0000e+19    3.13834457e-29     
   20.0000       5.0000e+19    3.09691392e-29     
   20.0000       1.0000e+20    3.07347564e-29     
   20.0000       2.0000e+20    3.05728007e-29     
   20.0000       5.0000e+20    3.04352618e-29     
   20.0000       1.0000e+21    3.03691832e-29     
   20.0000       2.0000e+21    3.03268330e-29     
   30.0000       1.0000e+14    1.92093569e-29     
   30.0000       2.0000e+14    1.92252561e-29     
   30.0000       5.0000e+14    1.92484293e-29     
   30.0000       1.0000e+15    1.92672772e-29     
   30.0000       2.0000e+15    1.92868266e-29     
   30.0000       5.0000e+15    1.93126821e-29     
   30.0000       1.0000e+16    1.93310324e-29     
   30.0000       2.0000e+16    1.93467770e-29     
   30.0000       5.0000e+16    1.93599033e-29     
   30.0000       1.0000e+17    1.93597980e-29     
   30.0000       2.0000e+17    1.93454008e-29     
   30.0000       5.0000e+17    1.92898217e-29     
   30.0000       1.0000e+18    1.92014807e-29     
   30.0000       2.0000e+18    1.90475919e-29     
   30.0000       5.0000e+18    1.86899279e-29     
   30.0000       1.0000e+19    1.82744583e-29     
   30.0000       2.0000e+19    1.77660642e-29     
   30.0000       5.0000e+19    1.71128859e-29     
   30.0000       1.0000e+20    1.67362821e-29     
   30.0000       2.0000e+20    1.64720314e-29     
   30.0000       5.0000e+20    1.62439981e-29     
   30.0000       1.0000e+21    1.61329722e-29     
   30.0000       2.0000e+21    1.60613035e-29     
   50.0000       1.0000e+14    9.78493752e-30     
   50.0000       2.0000e+14    9.79181213e-30     
   50.0000       5.0000e+14    9.80171317e-30     
   50.0000       1.0000e+15    9.80961525e-30     
   50.0000       2.0000e+15    9.81759788e-30     
   50.0000       5.0000e+15    9.82760765e-30     
   50.0000       1.0000e+16    9.83400728e-30     
   50.0000       2.0000e+16    9.83841144e-30     
   50.0000       5.0000e+16    9.83881008e-30     
   50.0000       1.0000e+17    9.83225668e-30     
   50.0000       2.0000e+17    9.81604295e-30     
   50.0000       5.0000e+17    9.76989779e-30     
   50.0000       1.0000e+18    9.70345663e-30     
   50.0000       2.0000e+18    9.59161983e-30     
   50.0000       5.0000e+18    9.33415154e-30     
   50.0000       1.0000e+19    9.03140744e-30     
   50.0000       2.0000e+19    8.65104327e-30     
   50.0000       5.0000e+19    8.14294960e-30     
   50.0000       1.0000e+20    7.83921065e-30     
   50.0000       2.0000e+20    7.62118615e-30     
   50.0000       5.0000e+20    7.42930889e-30     
   50.0000       1.0000e+21    7.33408362e-30     
   50.0000       2.0000e+21    7.27171347e-30     
