#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=2.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(2)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   7.0000        1.0000e+14    5.13890408e-29     
   7.0000        2.0000e+14    5.14639015e-29     
   7.0000        5.0000e+14    5.15811145e-29     
   7.0000        1.0000e+15    5.16857836e-29     
   7.0000        2.0000e+15    5.18066137e-29     
   7.0000        5.0000e+15    5.19958857e-29     
   7.0000        1.0000e+16    5.21660508e-29     
   7.0000        2.0000e+16    5.23646795e-29     
   7.0000        5.0000e+16    5.26817642e-29     
   7.0000        1.0000e+17    5.29738033e-29     
   7.0000        2.0000e+17    5.33235834e-29     
   7.0000        5.0000e+17    5.39016334e-29     
   7.0000        1.0000e+18    5.44562037e-29     
   7.0000        2.0000e+18    5.51466226e-29     
   7.0000        5.0000e+18    5.63527760e-29     
   7.0000        1.0000e+19    5.76056528e-29     
   7.0000        2.0000e+19    5.92895676e-29     
   7.0000        5.0000e+19    6.25095619e-29     
   7.0000        1.0000e+20    6.62164893e-29     
   7.0000        2.0000e+20    7.15980150e-29     
   7.0000        5.0000e+20    8.11894274e-29     
   7.0000        1.0000e+21    8.88254533e-29     
   7.0000        2.0000e+21    9.50932820e-29     
   10.0000       1.0000e+14    3.58922747e-29     
   10.0000       2.0000e+14    3.59313016e-29     
   10.0000       5.0000e+14    3.59910657e-29     
   10.0000       1.0000e+15    3.60430587e-29     
