#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=10.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(10)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   15.0000       1.0000e+16    4.34032073e-28     
   15.0000       2.0000e+16    4.42626474e-28     
   15.0000       5.0000e+16    4.49930994e-28     
   15.0000       1.0000e+17    4.53188661e-28     
   15.0000       2.0000e+17    4.55167873e-28     
   15.0000       5.0000e+17    4.56589343e-28     
   15.0000       1.0000e+18    4.57144873e-28     
   15.0000       2.0000e+18    4.57455210e-28     
   15.0000       5.0000e+18    4.57662407e-28     
   15.0000       1.0000e+19    4.57738534e-28     
   15.0000       2.0000e+19    4.57779391e-28     
   15.0000       5.0000e+19    4.57805798e-28     
   15.0000       1.0000e+20    4.57815274e-28     
   15.0000       2.0000e+20    4.57820310e-28     
   15.0000       5.0000e+20    4.57823613e-28     
   15.0000       1.0000e+21    4.57824860e-28     
   15.0000       2.0000e+21    4.57825553e-28     
   20.0000       1.0000e+14    2.39349972e-28     
   20.0000       2.0000e+14    2.41742661e-28     
   20.0000       5.0000e+14    2.47148956e-28     
   20.0000       1.0000e+15    2.53690650e-28     
   20.0000       2.0000e+15    2.61908274e-28     
   20.0000       5.0000e+15    2.72984297e-28     
   20.0000       1.0000e+16    2.79932671e-28     
   20.0000       2.0000e+16    2.85102168e-28     
   20.0000       5.0000e+16    2.89458942e-28     
   20.0000       1.0000e+17    2.91368272e-28     
   20.0000       2.0000e+17    2.92502071e-28     
   20.0000       5.0000e+17    2.93287063e-28     
   20.0000       1.0000e+18    2.93577861e-28     
   20.0000       2.0000e+18    2.93730553e-28     
   20.0000       5.0000e+18    2.93823290e-28     
   20.0000       1.0000e+19    2.93852958e-28     
   20.0000       2.0000e+19    2.93866336e-28     
   20.0000       5.0000e+19    2.93872728e-28     
   20.0000       1.0000e+20    2.93874124e-28     
   20.0000       2.0000e+20    2.93874460e-28     
   20.0000       5.0000e+20    2.93874310e-28     
   20.0000       1.0000e+21    2.93874076e-28     
   20.0000       2.0000e+21    2.93873873e-28     
   30.0000       1.0000e+14    1.33010416e-28     
   30.0000       2.0000e+14    1.34104285e-28     
   30.0000       5.0000e+14    1.36521894e-28     
   30.0000       1.0000e+15    1.39505984e-28     
   30.0000       2.0000e+15    1.43376887e-28     
   30.0000       5.0000e+15    1.48757040e-28     
   30.0000       1.0000e+16    1.52192558e-28     
   30.0000       2.0000e+16    1.54756937e-28     
   30.0000       5.0000e+16    1.56898005e-28     
   30.0000       1.0000e+17    1.57813322e-28     
   30.0000       2.0000e+17    1.58337408e-28     
   30.0000       5.0000e+17    1.58677252e-28     
   30.0000       1.0000e+18    1.58789792e-28     
   30.0000       2.0000e+18    1.58840138e-28     
   30.0000       5.0000e+18    1.58861735e-28     
   30.0000       1.0000e+19    1.58863835e-28     
   30.0000       2.0000e+19    1.58861568e-28     
   30.0000       5.0000e+19    1.58857035e-28     
   30.0000       1.0000e+20    1.58854152e-28     
   30.0000       2.0000e+20    1.58852037e-28     
   30.0000       5.0000e+20    1.58850114e-28     
   30.0000       1.0000e+21    1.58849133e-28     
   30.0000       2.0000e+21    1.58848484e-28     
   50.0000       1.0000e+14    6.26510421e-29     
   50.0000       2.0000e+14    6.30780564e-29     
   50.0000       5.0000e+14    6.39850627e-29     
   50.0000       1.0000e+15    6.51256209e-29     
   50.0000       2.0000e+15    6.66733316e-29     
   50.0000       5.0000e+15    6.89318723e-29     
   50.0000       1.0000e+16    7.04218325e-29     
   50.0000       2.0000e+16    7.15477348e-29     
   50.0000       5.0000e+16    7.24845082e-29     
   50.0000       1.0000e+17    7.28753384e-29     
   50.0000       2.0000e+17    7.30893961e-29     
   50.0000       5.0000e+17    7.32155074e-29     
   50.0000       1.0000e+18    7.32491039e-29     
   50.0000       2.0000e+18    7.32580412e-29     
   50.0000       5.0000e+18    7.32543791e-29     
   50.0000       1.0000e+19    7.32482729e-29     
   50.0000       2.0000e+19    7.32422085e-29     
   50.0000       5.0000e+19    7.32357002e-29     
   50.0000       1.0000e+20    7.32322584e-29     
   50.0000       2.0000e+20    7.32299037e-29     
   50.0000       5.0000e+20    7.32278755e-29     
   50.0000       1.0000e+21    7.32268745e-29     
   50.0000       2.0000e+21    7.32262190e-29     
