#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=4.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(4)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   20.0000       1.0000e+14    5.13250633e-29     
   20.0000       2.0000e+14    5.13980213e-29     
   20.0000       5.0000e+14    5.15063959e-29     
   20.0000       1.0000e+15    5.15968888e-29     
   20.0000       2.0000e+15    5.16938018e-29     
   20.0000       5.0000e+15    5.18291777e-29     
   20.0000       1.0000e+16    5.19338404e-29     
   20.0000       2.0000e+16    5.20360386e-29     
   20.0000       5.0000e+16    5.21568812e-29     
   20.0000       1.0000e+17    5.22266025e-29     
   20.0000       2.0000e+17    5.22666193e-29     
   20.0000       5.0000e+17    5.22586064e-29     
   20.0000       1.0000e+18    5.22004568e-29     
   20.0000       2.0000e+18    5.21036837e-29     
   20.0000       5.0000e+18    5.19439915e-29     
   20.0000       1.0000e+19    5.18169682e-29     
   20.0000       2.0000e+19    5.16949451e-29     
   20.0000       5.0000e+19    5.15610531e-29     
   20.0000       1.0000e+20    5.14900606e-29     
   20.0000       2.0000e+20    5.14420207e-29     
   20.0000       5.0000e+20    5.14014293e-29     
   20.0000       1.0000e+21    5.13818712e-29     
   20.0000       2.0000e+21    5.13692969e-29     
   30.0000       1.0000e+14    3.00271832e-29     
   30.0000       2.0000e+14    3.00636367e-29     
   30.0000       5.0000e+14    3.01168636e-29     
   30.0000       1.0000e+15    3.01601850e-29     
   30.0000       2.0000e+15    3.02050274e-29     
   30.0000       5.0000e+15    3.02637031e-29     
   30.0000       1.0000e+16    3.03039896e-29     
   30.0000       2.0000e+16    3.03356105e-29     
   30.0000       5.0000e+16    3.03505967e-29     
   30.0000       1.0000e+17    3.03247269e-29     
   30.0000       2.0000e+17    3.02436906e-29     
   30.0000       5.0000e+17    3.00034493e-29     
   30.0000       1.0000e+18    2.96931000e-29     
   30.0000       2.0000e+18    2.92895223e-29     
   30.0000       5.0000e+18    2.87250450e-29     
   30.0000       1.0000e+19    2.83521912e-29     
   30.0000       2.0000e+19    2.80487680e-29     
   30.0000       5.0000e+19    2.77568858e-29     
   30.0000       1.0000e+20    2.76129161e-29     
   30.0000       2.0000e+20    2.75187061e-29     
   30.0000       5.0000e+20    2.74413372e-29     
   30.0000       1.0000e+21    2.74048760e-29     
   30.0000       2.0000e+21    2.73816923e-29     
   50.0000       1.0000e+14    1.48323944e-29     
   50.0000       2.0000e+14    1.48481266e-29     
   50.0000       5.0000e+14    1.48707975e-29     
   50.0000       1.0000e+15    1.48888606e-29     
   50.0000       2.0000e+15    1.49069910e-29     
   50.0000       5.0000e+15    1.49291913e-29     
   50.0000       1.0000e+16    1.49423360e-29     
   50.0000       2.0000e+16    1.49490557e-29     
   50.0000       5.0000e+16    1.49392425e-29     
   50.0000       1.0000e+17    1.49061889e-29     
   50.0000       2.0000e+17    1.48344267e-29     
   50.0000       5.0000e+17    1.46418971e-29     
   50.0000       1.0000e+18    1.43958012e-29     
   50.0000       2.0000e+18    1.40692418e-29     
   50.0000       5.0000e+18    1.35984864e-29     
   50.0000       1.0000e+19    1.32823788e-29     
   50.0000       2.0000e+19    1.30249329e-29     
   50.0000       5.0000e+19    1.27763829e-29     
   50.0000       1.0000e+20    1.26523687e-29     
   50.0000       2.0000e+20    1.25704142e-29     
   50.0000       5.0000e+20    1.25024913e-29     
   50.0000       1.0000e+21    1.24701169e-29     
   50.0000       2.0000e+21    1.24493109e-29     
